fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,precio,proyecto_link
"30 de Abril, 2026",75.53 a 80.70 m2,Departamento,3 a 3 dormitorios,10 unidades disponibles,Entre 2 al 14,3 dorm.,76.08 m2,E,"686,374",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3169-milano-28-de-julio-miraflores-lima-lima-binda-y-asociados
"30 de Abril, 2026",75.53 a 80.70 m2,Departamento,3 a 3 dormitorios,13 unidades disponibles,Entre 2 al 15,3 dorm.,75.53 m2,F,"681,412",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3169-milano-28-de-julio-miraflores-lima-lima-binda-y-asociados
"30 de Abril, 2026",75.53 a 80.70 m2,Departamento,3 a 3 dormitorios,8 unidades disponibles,Entre 4 al 15,3 dorm.,80.70 m2,H,"833,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3169-milano-28-de-julio-miraflores-lima-lima-binda-y-asociados
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,76.39 m2,104,"583,378",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,83.87 m2,105,"654,818",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,95.75 m2,106,"708,860",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,61.61 m2,201,"600,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,75.74 m2,202,"679,388",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,66.36 m2,203,"594,711",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,3 dorm.,93.35 m2,206,"723,914",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,3,3 dorm.,81.41 m2,301,"730,248",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"4, 8, 12",3 dorm.,82.74 m2,TIPO X01-A,"742,178",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"5, 9, 13",3 dorm.,81.73 m2,TIPO X01-B,"738,769",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,7 unidades disponibles,Entre 6 al 16,3 dorm.,82.57 m2,TIPO X01-C,"738,410",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,10 unidades disponibles,Entre 3 al 16,3 dorm.,94.00 m2,TIPO X02-A,"843,180",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,6 y 10,3 dorm.,94.37 m2,TIPO X02-B,"856,904",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,7 y 9,3 dorm.,93.73 m2,TIPO X02-C,"840,758",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 3 al 16,2 dorm.,62.22 m2,TIPO X03,"557,934",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,9 unidades disponibles,Entre 2 al 10,2 dorm.,66.14 m2,TIPO X04-A,"564,213",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 11 al 16,2 dorm.,65.35 m2,TIPO X04-B,"535,217",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,15 unidades disponibles,Entre 2 al 16,2 dorm.,72.54 m2,TIPO X05,"568,776",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,8 unidades disponibles,Entre 3 al 10,3 dorm.,87.69 m2,TIPO X06-A,"718,181",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 11 al 16,3 dorm.,86.30 m2,TIPO X06-B,"706,797",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Diciembre, 2026",61.61 a 96.29 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 16,3 dorm.,83.57 m2,TIPO X07,"684,438",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte
"31 de Octubre, 2025",60.00 a 143.07 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"7, 8, 9, 10",2 dorm.,82.50 m2,X07,"898,650",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral
"31 de Octubre, 2025",60.00 a 143.07 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,72.86 m2,X103,"731,540",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral
"31 de Octubre, 2025",60.00 a 143.07 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"2, 3, 6",1 dorm.,60.05 m2,X04,"644,530",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral
"31 de Octubre, 2025",60.00 a 143.07 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,60.01 m2,X05,"650,290",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral
"31 de Octubre, 2025",60.00 a 143.07 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"8, 9, 10",1 dorm.,60.00 m2,X06,"666,560",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral
"31 de Octubre, 2025",60.00 a 143.07 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral
"31 de Octubre, 2025",60.00 a 143.07 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3205-casa-paraud-miraflores-lima-lima-grupo-caral
"30 de Abril, 2026",68.00 a 140.00 m2,Departamento,2 a 3 dormitorios,6 unidades disponibles,Entre 2 al 8,2 dorm.,69.00 m2,FLAT TÍPICO 1,"$ 219,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3206-parque-cordova-2-miraflores-lima-lima-aurora-grupo-inmobiliario
"30 de Abril, 2026",68.00 a 140.00 m2,Departamento,2 a 3 dormitorios,4 unidades disponibles,"2, 3, 5, 6",2 dorm.,68.00 m2,FLAT TÍPICO 2,"$ 215,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3206-parque-cordova-2-miraflores-lima-lima-aurora-grupo-inmobiliario
"30 de Abril, 2026",68.00 a 140.00 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3206-parque-cordova-2-miraflores-lima-lima-aurora-grupo-inmobiliario
"30 de Abril, 2026",68.00 a 140.00 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3206-parque-cordova-2-miraflores-lima-lima-aurora-grupo-inmobiliario
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 2 al 12,3 dorm.,86.77 m2,tipo 1,"$ 204,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,8 unidades disponibles,Entre 2 al 10,2 dorm.,64.32 m2,tipo 2,"$ 160,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,10 unidades disponibles,Entre 2 al 11,2 dorm.,79.53 m2,tipo 3,"$ 158,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,8 unidades disponibles,Entre 3 al 11,1 dorm.,52.50 m2,tipo 4,"$ 125,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,10 unidades disponibles,Entre 2 al 11,2 dorm.,70.08 m2,tipo 5,"$ 158,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 2 al 12,2 dorm.,65.70 m2,tipo 6,"$ 151,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"31 de Julio, 2026",52.50 a 151.96 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3212-mendiburu-1290-miraflores-lima-lima-efron-arquitectos
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,9 unidades disponibles,Entre 10 al 19,1 dorm.,40.25 m2,A1,"420,391",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,9 unidades disponibles,Entre 12 al 20,1 dorm.,40.32 m2,A2,"417,243",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,13 unidades disponibles,Entre 4 al 19,1 dorm.,40.09 m2,A3,"412,841",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,6 unidades disponibles,Entre 12 al 19,1 dorm.,57.39 m2,A4,"600,502",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,16 unidades disponibles,Entre 2 al 20,1 dorm.,47.92 m2,A5,"466,321",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,9 unidades disponibles,Entre 2 al 20,1 dorm.,40.65 m2,A6,"446,112",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,14 unidades disponibles,Entre 2 al 20,1 dorm.,40.72 m2,B1,"423,571",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,7 unidades disponibles,Entre 3 al 14,1 dorm.,40.97 m2,B2,"431,359",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,13 unidades disponibles,Entre 2 al 20,1 dorm.,41.78 m2,B3,"433,970",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,10 unidades disponibles,Entre 7 al 20,1 dorm.,62.80 m2,B4,"591,840",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,17 unidades disponibles,Entre 2 al 20,1 dorm.,41.18 m2,B5,"417,461",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,16 unidades disponibles,Entre 2 al 20,1 dorm.,41.34 m2,B6,"413,827",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,10 unidades disponibles,Entre 10 al 19,1 dorm.,40.26 m2,B7,"413,886",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,14 unidades disponibles,Entre 7 al 20,1 dorm.,41.74 m2,B8,"414,781",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,10 unidades disponibles,Entre 3 al 19,1 dorm.,40.16 m2,A7,"455,111",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,11 unidades disponibles,Entre 3 al 17,1 dorm.,40.00 m2,A8,"454,797",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"01 de Junio, 2026",40.00 a 62.80 m2,Departamento,1 a 1 dormitorios,11 unidades disponibles,Entre 3 al 16,1 dorm.,41.53 m2,A9,"453,437",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3215-urban-heights-miraflores-lima-lima-edifica
"31 de Diciembre, 2025",67.70 a 103.50 m2,Departamento,2 a 3 dormitorios,8 unidades disponibles,Entre 4 al 17,3 dorm.,102.80 m2,TIPO 4,"837,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq
"31 de Diciembre, 2025",67.70 a 103.50 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,3 y 13,2 dorm.,74.00 m2,TIPO 1A,"612,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq
"31 de Diciembre, 2025",67.70 a 103.50 m2,Departamento,2 a 3 dormitorios,5 unidades disponibles,"4, 5, 10, 14, 15",2 dorm.,79.30 m2,TIPO 1C,"612,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq
"31 de Diciembre, 2025",67.70 a 103.50 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,6 y 11,2 dorm.,77.40 m2,TIPO 1B,"630,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq
"31 de Diciembre, 2025",67.70 a 103.50 m2,Departamento,2 a 3 dormitorios,6 unidades disponibles,Entre 4 al 17,2 dorm.,67.70 m2,TIPO 2,"713,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq
"31 de Diciembre, 2025",67.70 a 103.50 m2,Departamento,2 a 3 dormitorios,7 unidades disponibles,Entre 6 al 17,3 dorm.,96.00 m2,TIPO 3,"795,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,4 y 7,2 dorm.,61.25 m2,3,"557,554",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,4 y 9,1 dorm.,48.76 m2,4,"462,029",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,6,2 dorm.,60.52 m2,13,"557,346",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,7,2 dorm.,83.02 m2,2,"707,135",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"4, 6, 7, 9",1 dorm.,48.86 m2,5,"462,976",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"6, 7, 9",1 dorm.,46.91 m2,6,"426,160",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"4, 6, 7, 9",1 dorm.,46.94 m2,7,"421,577",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"6, 7, 9",2 dorm.,62.38 m2,8,"587,703",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"6, 7, 9",3 dorm.,121.10 m2,9,"1,035,407",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,6,1 dorm.,49.06 m2,11,"449,713",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"3, 6, 9",2 dorm.,66.36 m2,12,"615,644",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Julio, 2026",46.91 a 121.10 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"3, 6, 10",2 dorm.,66.88 m2,14,"587,652",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz
"31 de Diciembre, 2026",55.10 a 85.56 m2,Departamento,1 a 3 dormitorios,61 unidades disponibles,Entre 2 al 20,1 dorm.,55.10 m2,1 Dormitorio + Estar + Kitchenette,"457,072",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3220-concepto-one-place-miraflores-lima-lima-imagina
"31 de Diciembre, 2026",55.10 a 85.56 m2,Departamento,1 a 3 dormitorios,32 unidades disponibles,Entre 3 al 20,3 dorm.,85.56 m2,3 Dormitorios + Estar + Kitchenette,"718,438",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3220-concepto-one-place-miraflores-lima-lima-imagina
"31 de Diciembre, 2026",55.10 a 85.56 m2,Departamento,1 a 3 dormitorios,24 unidades disponibles,Entre 6 al 20,2 dorm.,69.39 m2,2 Dormitorios + Estar + Kitchenette,"555,268",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3220-concepto-one-place-miraflores-lima-lima-imagina
"31 de Diciembre, 2026",55.10 a 85.56 m2,Departamento,1 a 3 dormitorios,15 unidades disponibles,Entre 4 al 20,2 dorm.,69.57 m2,2 Dormitorios + Kitchenette,"593,978",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3220-concepto-one-place-miraflores-lima-lima-imagina
"31 de Julio, 2026",61.64 a 164.12 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,111.81 m2,TIPO 0,"$ 233,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3231-denim-miraflores-lima-lima-esparq-inversiones
"31 de Julio, 2026",61.64 a 164.12 m2,Departamento,1 a 3 dormitorios,9 unidades disponibles,Entre 7 al 15,3 dorm.,98.44 m2,TIPO 1,"$ 208,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3231-denim-miraflores-lima-lima-esparq-inversiones
