fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,divisa,precio,proyecto_link
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,5 unidades disponibles,"Pisos 4, 5, 6, 7, 8",N/A,427.40 m²,Modelo 2,Soles,"259,213",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,5 unidades disponibles,"Pisos 4, 5, 6, 7, 8",N/A,431.44 m²,Modelo 3,Soles,"290,238",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,5 unidades disponibles,"Pisos 4, 5, 6, 7, 8",N/A,437.30 m²,Modelo 4,Soles,"334,353",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,4 unidades disponibles,"Pisos 5, 6, 7, 8",N/A,542.66 m²,Modelo 5,Soles,"375,031",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,5 unidades disponibles,"Pisos 4, 5, 6, 7, 8",N/A,445.87 m²,Modelo 6,Soles,"400,320",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,5 unidades disponibles,"Pisos 4, 5, 6, 7, 8",N/A,445.02 m²,Modelo 10,Soles,"328,567",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,5 unidades disponibles,"Pisos 4, 5, 6, 7, 8",N/A,462.30 m²,Modelo 11,Soles,"481,309",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,4 unidades disponibles,"Pisos 5, 6, 7, 8",N/A,573.85 m²,Modelo 12,Soles,"537,024",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/09/2029,427.40 a 899.98 m2 total,Oficinas,- dorms.,4 unidades disponibles,"Pisos 5, 6, 7, 8",N/A,560.90 m²,Modelo 13,Soles,"431,669",https://nexoinmobiliario.pe/proyecto/venta-de-oficina-4279-vertyce-oficinas-san-isidro-lima-lima-grupo-t-c
30/11/2026,64.88 a 74.52 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,65.62 m²,Modelo ETAPA 3 - TORRE 3 - FLAT - Tipo 1- P1,Soles,"315,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3848-los-parques-de-san-juan-torre-3-san-juan-de-lurigancho-lima-lima-besco
30/11/2026,64.88 a 74.52 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,64.91 m²,Modelo ETAPA 3 - TORRE 3 - FLAT - Tipo 2- P1,Soles,"315,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3848-los-parques-de-san-juan-torre-3-san-juan-de-lurigancho-lima-lima-besco
30/11/2026,64.88 a 74.52 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,74.52 m²,Modelo ETAPA 3 - TORRE 3 - FLAT - Tipo 9- P1,Soles,"382,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3848-los-parques-de-san-juan-torre-3-san-juan-de-lurigancho-lima-lima-besco
30/11/2026,64.88 a 74.52 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,74.52 m²,Modelo ETAPA 3 - TORRE 3 - FLAT - Tipo 10- P1,Soles,"360,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3848-los-parques-de-san-juan-torre-3-san-juan-de-lurigancho-lima-lima-besco
30/11/2026,64.88 a 74.52 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,64.91 m²,Modelo ETAPA 3 - TORRE 3 - FLAT - Tipo 11- P1,Soles,"315,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3848-los-parques-de-san-juan-torre-3-san-juan-de-lurigancho-lima-lima-besco
30/11/2026,64.88 a 74.52 m2 total,Departamentos,3 dormitorios,4 unidades disponibles,"Pisos 7, 8, 9, 10",3 dorms.,64.91 m²,Modelo ETAPA 3 - TORRE 3 - FLAT - Tipo 2,Soles,"281,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3848-los-parques-de-san-juan-torre-3-san-juan-de-lurigancho-lima-lima-besco
31/07/2028,40.25 a 69 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 1 al 13,1 dorms.,40.25 m²,Modelo 1D,Soles,"206,260",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4071-gran-bosque-ciruelo-san-juan-de-lurigancho-lima-lima-los-portales-departamentos
31/07/2028,40.25 a 69 m2 total,Departamentos,1 a 3 dormitorios,147 unidades disponibles,Pisos 1 al 14,3 dorms.,61.62 m²,Modelo 3D,Soles,"277,203",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4071-gran-bosque-ciruelo-san-juan-de-lurigancho-lima-lima-los-portales-departamentos
31/07/2028,40.25 a 69 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 1 al 12,2 dorms.,53.00 m²,Modelo 2D,Soles,"259,760",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4071-gran-bosque-ciruelo-san-juan-de-lurigancho-lima-lima-los-portales-departamentos
Entrega inmediata,55.23 a 60.25 m2 total,Departamentos,2 dormitorios,1 unidad disponible,Piso 17,2 dorms.,60.25 m²,Modelo 4,Soles,"382,223",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2382-lasso-467-san-luis-lima-lima-promsal
Entrega inmediata,55.23 a 60.25 m2 total,Departamentos,2 dormitorios,2 unidades disponibles,Pisos 4 y 5,2 dorms.,55.23 m²,Modelo 5,Soles,"350,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2382-lasso-467-san-luis-lima-lima-promsal
30/04/2028,31.29 a 87.77 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,51.51 m²,Modelo C,Soles,"339,242",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3681-lasso-ii-san-luis-lima-lima-promsal
30/04/2028,31.29 a 87.77 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 2 al 17,2 dorms.,56.55 m²,Modelo 5,Soles,"347,005",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3681-lasso-ii-san-luis-lima-lima-promsal
30/04/2028,31.29 a 87.77 m2 total,Departamentos,1 a 3 dormitorios,17 unidades disponibles,Pisos 3 al 20,1 dorms.,31.29 m²,Modelo 9,Soles,"199,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3681-lasso-ii-san-luis-lima-lima-promsal
30/04/2028,31.29 a 87.77 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 3 al 20,3 dorms.,69.26 m²,Modelo 2,Soles,"417,738",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3681-lasso-ii-san-luis-lima-lima-promsal
30/04/2028,31.29 a 87.77 m2 total,Departamentos,1 a 3 dormitorios,15 unidades disponibles,Pisos 4 al 20,3 dorms.,71.23 m²,Modelo 3,Soles,"445,150",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3681-lasso-ii-san-luis-lima-lima-promsal
30/04/2028,31.29 a 87.77 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 3 al 15,2 dorms.,57.38 m²,Modelo 6,Soles,"353,356",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3681-lasso-ii-san-luis-lima-lima-promsal
31/07/2028,40 a 94.74 m2 total,Departamentos,1 a 2 dormitorios,17 unidades disponibles,Pisos 2 al 21,1 dorms.,46.52 m²,Modelo X01,Soles,"324,942",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4023-tracciato-san-luis-lima-lima-urbana-perú
31/07/2028,40 a 94.74 m2 total,Departamentos,1 a 2 dormitorios,18 unidades disponibles,Pisos 2 al 21,1 dorms.,40.61 m²,Modelo X02,Soles,"282,255",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4023-tracciato-san-luis-lima-lima-urbana-perú
31/07/2028,40 a 94.74 m2 total,Departamentos,1 a 2 dormitorios,10 unidades disponibles,Pisos 3 al 15,2 dorms.,57.89 m²,Modelo X03,Soles,"400,458",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4023-tracciato-san-luis-lima-lima-urbana-perú
31/07/2028,40 a 94.74 m2 total,Departamentos,1 a 2 dormitorios,12 unidades disponibles,Pisos 3 al 20,1 dorms.,46.32 m²,Modelo X04,Soles,"321,966",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4023-tracciato-san-luis-lima-lima-urbana-perú
31/07/2028,40 a 94.74 m2 total,Departamentos,1 a 2 dormitorios,19 unidades disponibles,Pisos 2 al 20,1 dorms.,40.00 m²,Modelo X05,Soles,"270,537",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4023-tracciato-san-luis-lima-lima-urbana-perú
31/07/2028,40 a 94.74 m2 total,Departamentos,1 a 2 dormitorios,19 unidades disponibles,Pisos 2 al 20,1 dorms.,47.71 m²,Modelo X06,Soles,"328,383",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4023-tracciato-san-luis-lima-lima-urbana-perú
Entrega inmediata,158 a 159.58 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 7,2 dorms.,159.58 m²,Modelo TIPO B,Dólares,"110,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1635-residencial-los-proceres-san-martin-de-porres-lima-lima-cimentares-grupo-inmobiliario
Entrega inmediata,158 a 159.58 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 7,3 dorms.,158.00 m²,Modelo TIPO E,Dólares,"110,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1635-residencial-los-proceres-san-martin-de-porres-lima-lima-cimentares-grupo-inmobiliario
Entrega inmediata,59.60 a 62.49 m2 total,Departamentos,1 dormitorios,2 unidades disponibles,Pisos 10 y 11,1 dorms.,62.49 m²,Modelo TIPO A-07,Soles,"387,438",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1418-allegro-loft-san-miguel-lima-lima-urbana-perú
Entrega inmediata,59.60 a 62.49 m2 total,Departamentos,1 dormitorios,1 unidad disponible,Piso 1,1 dorms.,59.60 m²,Modelo TIPO A-04,Soles,"382,323",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1418-allegro-loft-san-miguel-lima-lima-urbana-perú
Entrega inmediata,66.60 a 103.90 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 19,3 dorms.,67.20 m²,Modelo 4,Soles,"429,640",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1693-mar-de-plata-ii-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,66.60 a 103.90 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 15, 16, 17",3 dorms.,67.20 m²,Modelo 6,Soles,"429,640",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1693-mar-de-plata-ii-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,66.60 a 103.90 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 9,3 dorms.,66.60 m²,Modelo 7,Soles,"419,350",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1693-mar-de-plata-ii-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,66.60 a 103.90 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 13,3 dorms.,67.50 m²,Modelo 8,Soles,"428,250",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1693-mar-de-plata-ii-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,58 a 101.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,72.00 m²,Modelo A2a,Soles,"414,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2115-alborada-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,58 a 101.80 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 2 y 4,3 dorms.,76.60 m²,Modelo A2,Soles,"458,290",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2115-alborada-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,58 a 101.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,75.50 m²,Modelo A4a,Soles,"432,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2115-alborada-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,58 a 101.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 6,3 dorms.,76.00 m²,Modelo A4,Soles,"412,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2115-alborada-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,58 a 101.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 12,3 dorms.,76.00 m²,Modelo A4b,Soles,"393,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2115-alborada-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,58 a 101.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,97.00 m²,Modelo A5a,Soles,"495,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2115-alborada-san-miguel-san-miguel-lima-lima-grupo-mg
Entrega inmediata,56.08 a 104.62 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,74.37 m²,Modelo 2,Soles,"497,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz
Entrega inmediata,56.08 a 104.62 m2 total,Departamentos,2 a 3 dormitorios,5 unidades disponibles,"Pisos 2, 3, 4, 7, 8",3 dorms.,74.37 m²,Modelo 7,Soles,"508,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz
Entrega inmediata,56.08 a 104.62 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,56.08 m²,Modelo 8,Soles,"420,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz
Entrega inmediata,56.08 a 104.62 m2 total,Departamentos,2 a 3 dormitorios,4 unidades disponibles,"Pisos 1, 2, 3, 4",3 dorms.,75.62 m²,Modelo 10,Soles,"518,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz
Entrega inmediata,56.08 a 104.62 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,97.12 m²,Modelo 17,Soles,"552,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz
Entrega inmediata,56.08 a 104.62 m2 total,Departamentos,2 a 3 dormitorios,6 unidades disponibles,Pisos 3 al 16,3 dorms.,74.72 m²,Modelo 3,Soles,"501,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz
30/09/2026,49.75 a 77.50 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 3,3 dorms.,77.50 m²,Modelo 304,Soles,"499,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2438-inspiria-san-miguel-lima-lima-urbalima
30/09/2026,49.75 a 77.50 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 17,3 dorms.,58.25 m²,Modelo 1703,Soles,"388,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2438-inspiria-san-miguel-lima-lima-urbalima
30/09/2026,49.75 a 77.50 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 20,2 dorms.,56.50 m²,Modelo 2003,Soles,"380,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2438-inspiria-san-miguel-lima-lima-urbalima
30/09/2026,49.75 a 77.50 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 16,2 dorms.,49.75 m²,Modelo 1601,Soles,"325,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2438-inspiria-san-miguel-lima-lima-urbalima
Entrega inmediata,50.75 a 71.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,59.75 m²,Modelo AX101,Soles,"284,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2487-libertad-san-miguel-lima-lima-make-inmobiliaria
Entrega inmediata,50.75 a 71.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,50.75 m²,Modelo AX04,Soles,"294,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2487-libertad-san-miguel-lima-lima-make-inmobiliaria
Entrega inmediata,50.75 a 71.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 4,2 dorms.,71.25 m²,Modelo AX05,Soles,"400,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2487-libertad-san-miguel-lima-lima-make-inmobiliaria
Entrega inmediata,50.75 a 71.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 3,2 dorms.,51.00 m²,Modelo AX06,Soles,"288,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2487-libertad-san-miguel-lima-lima-make-inmobiliaria
Entrega inmediata,50.75 a 71.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,71.50 m²,Modelo BX01,Soles,"420,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2487-libertad-san-miguel-lima-lima-make-inmobiliaria
Entrega inmediata,50.75 a 71.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 7,2 dorms.,61.25 m²,Modelo BX02,Soles,"370,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2487-libertad-san-miguel-lima-lima-make-inmobiliaria
Entrega inmediata,88.83 m2 total,Departamentos,2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,88.83 m²,Modelo 19,Soles,"554,089",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2665-bertolotto-etapa-iv-san-miguel-lima-lima-grupo-tyc
