fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,divisa,precio,proyecto_link
Entrega inmediata,57.84 a 77.95 m2 total,Departamentos,2 a 3 dormitorios,4 unidades disponibles,"Pisos 30, 31, 32, 33",3 dorms.,68.13 m²,Modelo X11,Soles,"549,835",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2775-park-prado-la-victoria-lima-lima-gdc-inmobiliaria
Entrega inmediata,46.28 a 74.36 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 6,2 dorms.,47.88 m²,Modelo Tipo 9,Soles,"403,739",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2796-family-apartments-la-victoria-lima-lima-hl-desarrollos-inmobiliarios
Entrega inmediata,46.28 a 74.36 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 14,3 dorms.,74.36 m²,Modelo Tipo 10,Soles,"520,665",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2796-family-apartments-la-victoria-lima-lima-hl-desarrollos-inmobiliarios
Entrega inmediata,46.28 a 74.36 m2 total,Departamentos,2 a 3 dormitorios,2 unidades disponibles,Pisos 19 y 21,2 dorms.,46.28 m²,Modelo Tipo 7,Soles,"366,340",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2796-family-apartments-la-victoria-lima-lima-hl-desarrollos-inmobiliarios
Entrega inmediata,38.31 a 58.08 m2 total,Departamentos,1 a 2 dormitorios,2 unidades disponibles,Pisos 5 y 6,1 dorms.,39.07 m²,Modelo 1D1,Soles,"322,272",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-fase-1-la-victoria-lima-lima-grupo-lar
Entrega inmediata,38.31 a 58.08 m2 total,Departamentos,1 a 2 dormitorios,5 unidades disponibles,"Pisos 2, 3, 4, 5, 13",1 dorms.,40.04 m²,Modelo 1D2,Soles,"322,962",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-fase-1-la-victoria-lima-lima-grupo-lar
Entrega inmediata,38.31 a 58.08 m2 total,Departamentos,1 a 2 dormitorios,8 unidades disponibles,Pisos 2 al 13,2 dorms.,51.00 m²,Modelo 2D6,Soles,"399,821",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-fase-1-la-victoria-lima-lima-grupo-lar
Entrega inmediata,38.31 a 58.08 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 22,2 dorms.,58.08 m²,Modelo 2D2,Soles,"450,068",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-fase-1-la-victoria-lima-lima-grupo-lar
Entrega inmediata,38.31 a 58.08 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 17 al 27,2 dorms.,48.97 m²,Modelo 2D9,Soles,"372,338",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-fase-1-la-victoria-lima-lima-grupo-lar
Entrega inmediata,38.31 a 58.08 m2 total,Departamentos,1 a 2 dormitorios,3 unidades disponibles,"Pisos 8, 9, 12",1 dorms.,39.48 m²,Modelo 1D3,Soles,"319,428",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-fase-1-la-victoria-lima-lima-grupo-lar
Entrega inmediata,52.74 a 67.56 m2 total,Departamentos,2 dormitorios,2 unidades disponibles,Pisos 2 y 22,2 dorms.,65.40 m²,Modelo 12,Soles,"435,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2911-residencial-real-etapa-2-la-victoria-lima-lima-paz
Entrega inmediata,52.74 a 67.56 m2 total,Departamentos,2 dormitorios,1 unidad disponible,Piso 7,2 dorms.,65.88 m²,Modelo 13,Soles,"401,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2911-residencial-real-etapa-2-la-victoria-lima-lima-paz
Entrega inmediata,52.74 a 67.56 m2 total,Departamentos,2 dormitorios,1 unidad disponible,Piso 4,2 dorms.,52.74 m²,Modelo 15,Soles,"338,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2911-residencial-real-etapa-2-la-victoria-lima-lima-paz
Entrega inmediata,52.74 a 67.56 m2 total,Departamentos,2 dormitorios,4 unidades disponibles,"Pisos 3, 19, 20, 21",2 dorms.,67.56 m²,Modelo 10A,Soles,"447,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2911-residencial-real-etapa-2-la-victoria-lima-lima-paz
30/11/2026,53.71 a 109.11 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,109.11 m²,Modelo SS01,Soles,"659,585",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3119-hercelles-la-victoria-lima-lima-balance-grupo-inmobiliario
30/11/2026,53.71 a 109.11 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,84.76 m²,Modelo SS03,Soles,"551,208",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3119-hercelles-la-victoria-lima-lima-balance-grupo-inmobiliario
30/11/2026,53.71 a 109.11 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,68.28 m²,Modelo SS04,Soles,"430,080",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3119-hercelles-la-victoria-lima-lima-balance-grupo-inmobiliario
30/11/2026,53.71 a 109.11 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,80.44 m²,Modelo SS06,Soles,"459,823",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3119-hercelles-la-victoria-lima-lima-balance-grupo-inmobiliario
30/11/2026,53.71 a 109.11 m2 total,Departamentos,2 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,99.29 m²,Modelo SS07,Soles,"557,288",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3119-hercelles-la-victoria-lima-lima-balance-grupo-inmobiliario
30/11/2026,53.71 a 109.11 m2 total,Departamentos,2 a 3 dormitorios,2 unidades disponibles,Pisos 2 y 7,3 dorms.,81.18 m²,Modelo X01,Soles,"571,615",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3119-hercelles-la-victoria-lima-lima-balance-grupo-inmobiliario
31/10/2028,25.18 a 75.10 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 24 al 36,1 dorms.,53.03 m²,Modelo 1A,Soles,"355,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3470-catalina-sky-la-victoria-lima-lima-grupo-t-c
31/10/2028,25.18 a 75.10 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 28 al 36,2 dorms.,60.97 m²,Modelo 2A,Soles,"419,401",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3470-catalina-sky-la-victoria-lima-lima-grupo-t-c
31/10/2028,25.18 a 75.10 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 5,1 dorms.,25.18 m²,Modelo 3A,Soles,"215,526",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3470-catalina-sky-la-victoria-lima-lima-grupo-t-c
31/10/2028,25.18 a 75.10 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 3 al 35,1 dorms.,27.47 m²,Modelo 4A,Soles,"235,742",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3470-catalina-sky-la-victoria-lima-lima-grupo-t-c
31/10/2028,25.18 a 75.10 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 4 al 36,1 dorms.,43.25 m²,Modelo 5A,Soles,"300,577",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3470-catalina-sky-la-victoria-lima-lima-grupo-t-c
31/10/2028,25.18 a 75.10 m2 total,Departamentos,1 a 3 dormitorios,31 unidades disponibles,Pisos 3 al 36,3 dorms.,72.52 m²,Modelo 6A,Soles,"441,660",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3470-catalina-sky-la-victoria-lima-lima-grupo-t-c
31/08/2028,40.63 a 74.75 m2 total,Departamentos,1 a 3 dormitorios,23 unidades disponibles,Pisos 4 al 34,3 dorms.,74.75 m²,Modelo PINO-X01,Soles,"466,248",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3579-pino-la-victoria-lima-lima-abril-grupo-inmobiliario
31/08/2028,40.63 a 74.75 m2 total,Departamentos,1 a 3 dormitorios,21 unidades disponibles,Pisos 4 al 29,2 dorms.,61.45 m²,Modelo PINO-X03,Soles,"380,714",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3579-pino-la-victoria-lima-lima-abril-grupo-inmobiliario
31/08/2028,40.63 a 74.75 m2 total,Departamentos,1 a 3 dormitorios,28 unidades disponibles,Pisos 3 al 31,3 dorms.,66.01 m²,Modelo PINO-X07,Soles,"406,084",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3579-pino-la-victoria-lima-lima-abril-grupo-inmobiliario
31/08/2028,40.63 a 74.75 m2 total,Departamentos,1 a 3 dormitorios,26 unidades disponibles,Pisos 3 al 34,2 dorms.,50.60 m²,Modelo PINO-X11,Soles,"325,193",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3579-pino-la-victoria-lima-lima-abril-grupo-inmobiliario
31/08/2028,40.63 a 74.75 m2 total,Departamentos,1 a 3 dormitorios,26 unidades disponibles,Pisos 3 al 34,2 dorms.,51.28 m²,Modelo PINO-X17,Soles,"313,383",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3579-pino-la-victoria-lima-lima-abril-grupo-inmobiliario
31/08/2028,40.63 a 74.75 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 4 al 30,1 dorms.,40.63 m²,Modelo PINO-X18,Soles,"250,277",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3579-pino-la-victoria-lima-lima-abril-grupo-inmobiliario
31/03/2028,40 a 79.40 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 4, 6, 8",3 dorms.,73.80 m²,Modelo Tipo-X01-T2,Soles,"596,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3608-villaran-la-victoria-lima-lima-v-v-grupo-inmobiliario
31/03/2028,40 a 79.40 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 2, 5, 8, 10, 15",2 dorms.,71.90 m²,Modelo Tipo-X02-T2,Soles,"557,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3608-villaran-la-victoria-lima-lima-v-v-grupo-inmobiliario
31/03/2028,40 a 79.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,47.20 m²,Modelo Tipo-103-T2,Soles,"371,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3608-villaran-la-victoria-lima-lima-v-v-grupo-inmobiliario
31/03/2028,40 a 79.40 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 2 al 15,2 dorms.,70.80 m²,Modelo Tipo-X03-T2,Soles,"545,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3608-villaran-la-victoria-lima-lima-v-v-grupo-inmobiliario
31/03/2028,40 a 79.40 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 14,2 dorms.,57.50 m²,Modelo Tipo-X04-T2,Soles,"403,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3608-villaran-la-victoria-lima-lima-v-v-grupo-inmobiliario
31/03/2028,40 a 79.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,64.30 m²,Modelo Tipo-105-T2,Soles,"499,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3608-villaran-la-victoria-lima-lima-v-v-grupo-inmobiliario
30/11/2027,41.35 a 72.35 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,58.58 m²,Modelo X101,Soles,"406,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3640-560-place-la-victoria-lima-lima-noi-inmobiliaria
30/11/2027,41.35 a 72.35 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 6 al 22,1 dorms.,41.35 m²,Modelo X01,Soles,"310,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3640-560-place-la-victoria-lima-lima-noi-inmobiliaria
30/11/2027,41.35 a 72.35 m2 total,Departamentos,1 a 3 dormitorios,17 unidades disponibles,Pisos 3 al 22,3 dorms.,69.16 m²,Modelo X02,Soles,"479,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3640-560-place-la-victoria-lima-lima-noi-inmobiliaria
30/11/2027,41.35 a 72.35 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 4 al 22,2 dorms.,55.67 m²,Modelo X03,Soles,"409,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3640-560-place-la-victoria-lima-lima-noi-inmobiliaria
30/11/2027,41.35 a 72.35 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 2 al 22,2 dorms.,56.12 m²,Modelo X04,Soles,"412,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3640-560-place-la-victoria-lima-lima-noi-inmobiliaria
30/11/2027,41.35 a 72.35 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 13 al 22,3 dorms.,67.04 m²,Modelo X05,Soles,"486,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3640-560-place-la-victoria-lima-lima-noi-inmobiliaria
31/08/2027,40.12 a 142.37 m2 total,Departamentos,1 a 3 dormitorios,22 unidades disponibles,Pisos 3 al 26,1 dorms.,40.12 m²,Modelo C07.1,Soles,"269,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3661-elant-fase-3-la-victoria-lima-lima-grupo-lar
31/08/2027,40.12 a 142.37 m2 total,Departamentos,1 a 3 dormitorios,24 unidades disponibles,Pisos 3 al 28,2 dorms.,56.56 m²,Modelo C06.1,Soles,"393,771",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3661-elant-fase-3-la-victoria-lima-lima-grupo-lar
31/08/2027,40.12 a 142.37 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 25, 26, 27, 28",3 dorms.,68.85 m²,Modelo C09,Soles,"458,475",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3661-elant-fase-3-la-victoria-lima-lima-grupo-lar
31/08/2027,40.12 a 142.37 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 26, 27, 28",3 dorms.,64.10 m²,Modelo C08,Soles,"429,783",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3661-elant-fase-3-la-victoria-lima-lima-grupo-lar
31/08/2027,40.12 a 142.37 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 25, 26, 28",2 dorms.,58.36 m²,Modelo C02.2,Soles,"406,841",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3661-elant-fase-3-la-victoria-lima-lima-grupo-lar
31/08/2027,40.12 a 142.37 m2 total,Departamentos,1 a 3 dormitorios,10 unidades disponibles,Pisos 19 al 28,3 dorms.,72.47 m²,Modelo C01.1,Soles,"477,336",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3661-elant-fase-3-la-victoria-lima-lima-grupo-lar
31/12/2027,40 a 134.63 m2 total,Departamentos,1 a 4 dormitorios,1 unidad disponible,Piso 17,1 dorms.,46.39 m²,Modelo 4-II,Soles,"315,689",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3665-fortiva-la-victoria-lima-lima-invent-inmobiliaria
31/12/2027,40 a 134.63 m2 total,Departamentos,1 a 4 dormitorios,1 unidad disponible,Piso 3,1 dorms.,47.08 m²,Modelo 3-II,Soles,"336,018",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3665-fortiva-la-victoria-lima-lima-invent-inmobiliaria
31/12/2027,40 a 134.63 m2 total,Departamentos,1 a 4 dormitorios,5 unidades disponibles,"Pisos 4, 5, 6, 8, 9",2 dorms.,57.61 m²,Modelo 11,Soles,"393,406",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3665-fortiva-la-victoria-lima-lima-invent-inmobiliaria
31/12/2027,40 a 134.63 m2 total,Departamentos,1 a 4 dormitorios,13 unidades disponibles,Pisos 3 al 17,2 dorms.,47.49 m²,Modelo 10,Soles,"321,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3665-fortiva-la-victoria-lima-lima-invent-inmobiliaria
31/12/2027,40 a 134.63 m2 total,Departamentos,1 a 4 dormitorios,10 unidades disponibles,Pisos 3 al 16,1 dorms.,40.34 m²,Modelo 9,Soles,"261,371",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3665-fortiva-la-victoria-lima-lima-invent-inmobiliaria
31/12/2027,40 a 134.63 m2 total,Departamentos,1 a 4 dormitorios,7 unidades disponibles,Pisos 4 al 13,1 dorms.,40.53 m²,Modelo 8,Soles,"252,053",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3665-fortiva-la-victoria-lima-lima-invent-inmobiliaria
31/10/2027,40.03 a 62.63 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 2 al 14,1 dorms.,40.05 m²,Modelo Tipo X01,Soles,"270,634",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3746-capri-santa-catalina-la-victoria-lima-lima-proyec-inmobiliaria
31/10/2027,40.03 a 62.63 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 2 al 12,2 dorms.,49.19 m²,Modelo Tipo X02,Soles,"326,610",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3746-capri-santa-catalina-la-victoria-lima-lima-proyec-inmobiliaria
31/10/2027,40.03 a 62.63 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 11,2 dorms.,48.39 m²,Modelo Tipo X03,Soles,"321,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3746-capri-santa-catalina-la-victoria-lima-lima-proyec-inmobiliaria
31/10/2027,40.03 a 62.63 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 11,3 dorms.,57.06 m²,Modelo Tipo X04,Soles,"393,108",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3746-capri-santa-catalina-la-victoria-lima-lima-proyec-inmobiliaria
31/10/2027,40.03 a 62.63 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 9, 12, 13, 14",2 dorms.,48.90 m²,Modelo Tipo X06,Soles,"350,902",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3746-capri-santa-catalina-la-victoria-lima-lima-proyec-inmobiliaria
31/10/2027,40.03 a 62.63 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 3 al 12,2 dorms.,50.16 m²,Modelo Tipo X07,Soles,"360,302",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3746-capri-santa-catalina-la-victoria-lima-lima-proyec-inmobiliaria
31/01/2028,40.02 a 65.37 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 3,2 dorms.,52.53 m²,Modelo Bloque A Flat Típico 02,Soles,"394,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3776-v-n-la-victoria-lima-lima-casaideal-inmobiliaria
31/01/2028,40.02 a 65.37 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 2 y 4,1 dorms.,40.17 m²,Modelo Bloque A Flat Típico 03 y A202,Soles,"284,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3776-v-n-la-victoria-lima-lima-casaideal-inmobiliaria
31/01/2028,40.02 a 65.37 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 8, 9, 10",1 dorms.,40.02 m²,Modelo Bloque A Flat Típico 04 y A203,Soles,"283,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3776-v-n-la-victoria-lima-lima-casaideal-inmobiliaria
31/01/2028,40.02 a 65.37 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 3 al 13,3 dorms.,63.86 m²,Modelo Bloque A Flat Típico 05 y A204,Soles,"466,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3776-v-n-la-victoria-lima-lima-casaideal-inmobiliaria
31/01/2028,40.02 a 65.37 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 9, 10, 12",2 dorms.,51.22 m²,Modelo Bloque A Flat Típico 06 y A205,Soles,"377,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3776-v-n-la-victoria-lima-lima-casaideal-inmobiliaria
31/01/2028,40.02 a 65.37 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 2, 4, 5",2 dorms.,42.55 m²,Modelo Bloque A Flat Típico 07 y A206,Soles,"295,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3776-v-n-la-victoria-lima-lima-casaideal-inmobiliaria
31/08/2027,42.68 a 72.47 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,42.68 m²,Modelo 101,Soles,"300,254",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3864-catalina-view-la-victoria-lima-lima-ghs-constructora
31/08/2027,42.68 a 72.47 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,69.98 m²,Modelo 102,Soles,"494,759",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3864-catalina-view-la-victoria-lima-lima-ghs-constructora
31/08/2027,42.68 a 72.47 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 7,3 dorms.,72.46 m²,Modelo 201-701,Soles,"519,869",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3864-catalina-view-la-victoria-lima-lima-ghs-constructora
31/08/2027,42.68 a 72.47 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 3, 4, 5, 6, 7",3 dorms.,68.77 m²,Modelo 202-702,Soles,"490,996",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3864-catalina-view-la-victoria-lima-lima-ghs-constructora
31/08/2027,42.68 a 72.47 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 2 al 7,2 dorms.,60.74 m²,Modelo 203-703,Soles,"430,726",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3864-catalina-view-la-victoria-lima-lima-ghs-constructora
31/08/2027,42.68 a 72.47 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 9,3 dorms.,64.79 m²,Modelo 204-904,Soles,"459,399",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3864-catalina-view-la-victoria-lima-lima-ghs-constructora
31/08/2027,42.07 a 78.86 m2 total,Departamentos,1 a 3 dormitorios,17 unidades disponibles,Pisos 2 al 18,2 dorms.,53.64 m²,Modelo 2C1,Soles,"382,999",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3891-zendai-fase-2-la-victoria-lima-lima-grupo-lar
31/08/2027,42.07 a 78.86 m2 total,Departamentos,1 a 3 dormitorios,17 unidades disponibles,Pisos 2 al 18,1 dorms.,42.50 m²,Modelo 1C1,Soles,"300,566",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3891-zendai-fase-2-la-victoria-lima-lima-grupo-lar
31/08/2027,42.07 a 78.86 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 3 al 18,2 dorms.,53.81 m²,Modelo 2C2,Soles,"386,160",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3891-zendai-fase-2-la-victoria-lima-lima-grupo-lar
31/08/2027,42.07 a 78.86 m2 total,Departamentos,1 a 3 dormitorios,17 unidades disponibles,Pisos 2 al 18,1 dorms.,42.07 m²,Modelo 1C2,Soles,"290,449",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3891-zendai-fase-2-la-victoria-lima-lima-grupo-lar
31/08/2027,42.07 a 78.86 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 2 al 18,2 dorms.,55.64 m²,Modelo 2C3,Soles,"396,131",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3891-zendai-fase-2-la-victoria-lima-lima-grupo-lar
31/08/2027,42.07 a 78.86 m2 total,Departamentos,1 a 3 dormitorios,15 unidades disponibles,Pisos 2 al 18,2 dorms.,56.57 m²,Modelo 2C4,Soles,"402,209",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3891-zendai-fase-2-la-victoria-lima-lima-grupo-lar
