fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,precio,proyecto_link
"31 de Agosto, 2023",55.25 a 135.08 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Agosto, 2023",55.25 a 135.08 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Agosto, 2023",55.25 a 135.08 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Agosto, 2023",55.25 a 135.08 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Agosto, 2023",55.25 a 135.08 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Agosto, 2023",55.25 a 135.08 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Marzo, 2024",40.80 a 79.57 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 9 al 15,3 dorm.,74.18 m2,X01,"620,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2082-casanova-151-lince-lima-lima-tale-inmobiliaria
"31 de Marzo, 2024",40.80 a 79.57 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,15,3 dorm.,79.57 m2,X03,"676,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2082-casanova-151-lince-lima-lima-tale-inmobiliaria
"31 de Marzo, 2024",40.80 a 79.57 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,10 y 16,1 dorm.,40.80 m2,X07,"339,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2082-casanova-151-lince-lima-lima-tale-inmobiliaria
"24 de Marzo, 2024",57.47 a 65.68 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,3,3 dorm.,65.68 m2,Tipo 4,"495,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2159-linkce-lince-lima-lima-arteco
"24 de Marzo, 2024",57.47 a 65.68 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"3, 6, 10",2 dorm.,57.47 m2,Tipo 5,"455,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2159-linkce-lince-lima-lima-arteco
"24 de Marzo, 2024",57.47 a 65.68 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"3, 5, 6",2 dorm.,57.80 m2,Tipo 1,"450,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2159-linkce-lince-lima-lima-arteco
"28 de Febrero, 2023",170.74 a 170.74 m2,Departamento,3 a 3 dormitorios,1 unidad disponible,5,3 dorm.,170.74 m2,Tipo 1,"$ 335,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2166-gala-lince-lima-lima-mw-grupo-inmobiliario
"15 de Diciembre, 2023",83.00 a 83.03 m2,Departamento,3 a 3 dormitorios,2 unidades disponibles,6 y 23,3 dorm.,83.00 m2,4,"675,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2176-sky-four-lince-lima-lima-flat
"31 de Diciembre, 2024",40.32 a 80.96 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"3, 4, 5, 17",1 dorm.,40.32 m2,TIPO 1,"354,777",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2183-vizuale-2-lince-lima-lima-ortiz-inmobiliaria
"31 de Diciembre, 2024",40.32 a 80.96 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,13 y 19,2 dorm.,63.72 m2,TIPO 2,"487,777",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2183-vizuale-2-lince-lima-lima-ortiz-inmobiliaria
"31 de Diciembre, 2024",40.32 a 80.96 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,20,3 dorm.,80.96 m2,TIPO 6,"699,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2183-vizuale-2-lince-lima-lima-ortiz-inmobiliaria
"24 de Junio, 2023",63.04 a 147.16 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,74.28 m2,TIPO F,"721,547",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario
"24 de Junio, 2023",63.04 a 147.16 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"3, 4, 7",2 dorm.,74.28 m2,TIPO G,"721,547",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario
"24 de Junio, 2023",63.04 a 147.16 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,2 y 3,2 dorm.,63.04 m2,TIPO J,"538,992",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario
"24 de Junio, 2023",63.04 a 147.16 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,8,3 dorm.,147.16 m2,TIPO L,"1,043,926",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario
"24 de Junio, 2023",63.04 a 147.16 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,76.79 m2,TIPO M,"637,578",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario
"24 de Junio, 2023",63.04 a 147.16 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,76.84 m2,TIPO N,"623,435",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario
"24 de Junio, 2023",63.04 a 147.16 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,128.01 m2,TIPO O,"887,277",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario
"30 de Julio, 2025",78.80 a 117.51 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,2 dorm.,117.51 m2,TIPO 12,"751,127",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2334-vallejo-living-lince-lima-lima-grupo-t-c
"30 de Julio, 2025",78.80 a 117.51 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,20 y 22,3 dorm.,85.88 m2,TIPO 1B,"687,711",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2334-vallejo-living-lince-lima-lima-grupo-t-c
"30 de Julio, 2025",78.80 a 117.51 m2,Departamento,2 a 3 dormitorios,6 unidades disponibles,Entre 2 al 22,2 dorm.,78.80 m2,TIPO 2,"603,465",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2334-vallejo-living-lince-lima-lima-grupo-t-c
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,19,1 dorm.,73.06 m2,Tipo 2A,"$ 201,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,4 unidades disponibles,"6, 13, 15, 17",3 dorm.,86.60 m2,Tipo 2B,"$ 233,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,6 unidades disponibles,Entre 6 al 17,3 dorm.,96.46 m2,Tipo 1,"$ 240,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,2 unidades disponibles,7 y 17,3 dorm.,95.14 m2,Tipo 3,"$ 246,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,3,1 dorm.,65.66 m2,Tipo 4,"$ 136,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,10,2 dorm.,81.27 m2,Tipo 5,"$ 175,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,12,4 dorm.,132.46 m2,1201,"$ 344,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,14,1 dorm.,56.99 m2,1404,"$ 141,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,17,3 dorm.,106.13 m2,1704,"$ 261,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,19,3 dorm.,85.71 m2,1903,"$ 219,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,19,3 dorm.,90.71 m2,1904,"$ 223,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,20,3 dorm.,101.13 m2,2001,"$ 251,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,20,3 dorm.,85.71 m2,2003,"$ 213,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Marzo, 2025",56.99 a 132.46 m2,Departamento,1 a 4 dormitorios,1 unidad disponible,20,3 dorm.,90.71 m2,2004,"$ 212,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2351-liberty-one-lince-lima-lima-procity
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,59.31 m2,TIPO B,"383,258",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,96.73 m2,TIPO F,"559,483",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,92.75 m2,TIPO J,"545,248",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,64.63 m2,TIPO N,"470,549",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,64.34 m2,TIPO O,"468,566",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,63.07 m2,TIPO R,"459,879",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,45.29 m2,TIPO U,"331,179",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,44.85 m2,TIPO W,"328,253",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,64.65 m2,TIPO X,"459,923",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,69.29 m2,TIPO Y,"468,767",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,3 dorm.,80.41 m2,TIPO Z,"564,718",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"7, 8, 9, 10",3 dorm.,79.00 m2,TIPO A',"555,350",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"5, 6, 9, 11",1 dorm.,44.89 m2,TIPO B',"337,048",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,7 unidades disponibles,Entre 3 al 12,2 dorm.,64.13 m2,TIPO C',"456,465",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,7 unidades disponibles,Entre 3 al 12,2 dorm.,64.84 m2,TIPO D',"461,186",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,9 unidades disponibles,Entre 4 al 12,2 dorm.,63.78 m2,TIPO E',"454,137",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"9, 10, 11, 12",2 dorm.,77.55 m2,TIPO F',"545,708",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"4, 5, 8, 9, 10",2 dorm.,62.50 m2,TIPO G',"445,625",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"4, 5, 7, 8, 9",3 dorm.,77.66 m2,TIPO H',"546,439",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,3 y 9,3 dorm.,72.63 m2,TIPO I',"512,990",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,11,1 dorm.,45.29 m2,TIPO J',"305,363",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,9,1 dorm.,40.30 m2,TIPO K',"275,024",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 7 al 12,1 dorm.,44.85 m2,TIPO L',"302,688",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 5 al 10,2 dorm.,64.65 m2,TIPO M',"423,072",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"4, 5, 6, 7, 8",2 dorm.,69.29 m2,TIPO N',"401,158",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"7, 9, 10",2 dorm.,80.41 m2,TIPO O',"518,893",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"10, 11, 12",3 dorm.,77.66 m2,TIPO P',"546,439",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,11 y 12,3 dorm.,72.63 m2,TIPO Q',"471,590",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,11 y 12,3 dorm.,78.98 m2,TIPO R',"555,217",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,11 y 12,2 dorm.,64.62 m2,TIPO S',"422,890",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,11,2 dorm.,55.03 m2,TIPO U',"452,742",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"31 de Enero, 2025",40.30 a 126.46 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,11,3 dorm.,66.67 m2,TIPO 8,"476,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,12,3 dorm.,65.14 m2,TIPO 3,"445,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,12,3 dorm.,68.31 m2,TIPO1,"520,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,6 unidades disponibles,Entre 6 al 12,3 dorm.,65.23 m2,TIPO2,"481,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"15 de Julio, 2024",65.14 a 100.60 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat
"30 de Junio, 2024",80.39 a 84.65 m2,Departamento,2 a 2 dormitorios,1 unidad disponible,15,2 dorm.,80.39 m2,TIPO B 1602,"468,288",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2500-gardenia-lince-lima-lima-abril-grupo-inmobiliario
"30 de Junio, 2024",80.39 a 84.65 m2,Departamento,2 a 2 dormitorios,1 unidad disponible,14,2 dorm.,84.65 m2,TIPO A 1501,"462,800",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2500-gardenia-lince-lima-lima-abril-grupo-inmobiliario
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,4,1 dorm.,43.12 m2,X-01,"310,506",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"2, 9, 10, 12, 13",3 dorm.,68.57 m2,X-02,"441,667",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,10 y 13,3 dorm.,71.18 m2,X-03,"464,220",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,12 y 13,3 dorm.,69.71 m2,X-04,"467,433",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,13,3 dorm.,76.62 m2,X-05,"565,444",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"2, 3, 11, 13",2 dorm.,64.93 m2,X-06,"465,469",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,11 y 13,2 dorm.,57.78 m2,X-07,"403,105",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"9, 10, 11, 12, 13",3 dorm.,77.42 m2,X-08,"491,687",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Marzo, 2025",43.12 a 85.99 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral
"31 de Diciembre, 2024",46.67 a 160.73 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,11,1 dorm.,46.67 m2,1104,"328,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol
"31 de Diciembre, 2024",46.67 a 160.73 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"3, 4, 5, 7",1 dorm.,46.69 m2,TIPO 4,"328,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol
"31 de Diciembre, 2024",46.67 a 160.73 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,9,3 dorm.,77.52 m2,903,"519,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol
"31 de Diciembre, 2024",46.67 a 160.73 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,8,3 dorm.,77.52 m2,803,"519,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol
"31 de Diciembre, 2024",46.67 a 160.73 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,12,3 dorm.,80.36 m2,1201,"555,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol
