fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,precio,proyecto_link
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,7,2 dorm.,67.40 m2,TIPO 10,"430,880",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,7,3 dorm.,60.50 m2,TIPO 1,"403,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,8 y 10,2 dorm.,67.40 m2,TIPO 9,"430,880",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,17,3 dorm.,89.50 m2,TIPO 10-IV,"558,950",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"12, 14, 18, 19",3 dorm.,73.10 m2,TIPO 7,"458,910",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,15,2 dorm.,54.00 m2,TIPO 3,"346,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,18,3 dorm.,73.10 m2,TIPO 6-II,"458,910",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,11 y 17,2 dorm.,71.40 m2,TIPO 6-I,"448,540",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,12 y 19,2 dorm.,71.40 m2,TIPO 5,"448,540",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,18,2 dorm.,71.40 m2,TIPO 4-III,"448,540",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"2, 3, 7, 9, 11",3 dorm.,59.30 m2,TIPO 5-I,"374,730",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,6 y 8,3 dorm.,59.30 m2,TIPO 4,"380,660",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,3 dorm.,61.00 m2,TIPO 3-I,"402,360",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,16,1 dorm.,48.70 m2,TIPO 1-III,"305,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,5,1 dorm.,36.85 m2,TIPO 11,"273,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",36.85 a 119.00 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1867-edificio-vista-verde-cercado-de-lima-lima-lima-grupo-mg
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,10 unidades disponibles,Entre 7 al 19,3 dorm.,66.26 m2,X03,"488,777",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 9 al 19,3 dorm.,69.41 m2,X08,"545,582",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,12 y 14,3 dorm.,66.61 m2,X01 B,"550,312",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"7, 11, 13, 15",3 dorm.,66.61 m2,X01 C,"538,867",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,9,2 dorm.,66.00 m2,X10,"531,406",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,12 y 14,3 dorm.,66.26 m2,X02 B,"547,290",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"11, 15, 17, 19",3 dorm.,66.26 m2,X02 C,"523,905",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Septiembre, 2024",66.00 a 129.36 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-perú
"30 de Noviembre, 2023",63.64 a 64.85 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,15,2 dorm.,63.64 m2,x01,"473,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2084-unity-cercado-de-lima-lima-lima-casaideal-inmobiliaria
"30 de Noviembre, 2023",63.64 a 64.85 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,10 y 17,3 dorm.,64.43 m2,x02,"458,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2084-unity-cercado-de-lima-lima-lima-casaideal-inmobiliaria
"30 de Noviembre, 2023",63.64 a 64.85 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,13,3 dorm.,64.82 m2,x03,"487,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2084-unity-cercado-de-lima-lima-lima-casaideal-inmobiliaria
"30 de Noviembre, 2023",63.64 a 64.85 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,11,2 dorm.,64.85 m2,x04,"455,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2084-unity-cercado-de-lima-lima-lima-casaideal-inmobiliaria
"31 de Marzo, 2024",65.92 a 96.01 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"10, 11, 12",3 dorm.,65.92 m2,Tipo 1,"474,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2213-checor-las-magnolias-cercado-de-lima-lima-lima-checor-inmobiliaria
"31 de Marzo, 2024",65.92 a 96.01 m2,Departamento,2 a 3 dormitorios,10 unidades disponibles,Entre 5 al 15,3 dorm.,72.60 m2,Tipo 5,"512,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2213-checor-las-magnolias-cercado-de-lima-lima-lima-checor-inmobiliaria
"31 de Marzo, 2024",65.92 a 96.01 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2213-checor-las-magnolias-cercado-de-lima-lima-lima-checor-inmobiliaria
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,86.99 m2,6 -I,"482,540",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,8 unidades disponibles,Entre 9 al 22,2 dorm.,76.07 m2,1,"514,940",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 10 al 21,2 dorm.,75.95 m2,2,"504,050",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,9 unidades disponibles,Entre 6 al 18,2 dorm.,72.01 m2,3,"482,630",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"3, 4, 6, 8, 12",1 dorm.,43.14 m2,4,"262,641",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"3, 8, 10, 11, 17",2 dorm.,60.99 m2,7,"447,660",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,11 y 15,2 dorm.,59.63 m2,8,"371,770",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"16, 18, 19, 21, 22",2 dorm.,60.48 m2,4 - I,"433,090",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,9 unidades disponibles,Entre 14 al 22,2 dorm.,60.95 m2,5 - I,"440,820",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,18,3 dorm.,61.07 m2,9 - I,"450,440",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"19, 20, 21, 22",2 dorm.,57.49 m2,9,"430,210",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Diciembre, 2023",43.14 a 152.55 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2253-invent-tirado-cercado-de-lima-lima-lima-invent
"31 de Octubre, 2023",57.00 a 83.80 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,66.90 m2,TIPO 1,"467,960",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2308-smart-a-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",57.00 a 83.80 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"1, 2, 9",2 dorm.,65.00 m2,TIPO 2,"421,960",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2308-smart-a-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",57.00 a 83.80 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,8,2 dorm.,57.00 m2,TIPO 3,"411,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2308-smart-a-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",57.00 a 83.80 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2308-smart-a-cercado-de-lima-lima-lima-grupo-mg
"31 de Octubre, 2023",57.00 a 83.80 m2,Departamento,2 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2308-smart-a-cercado-de-lima-lima-lima-grupo-mg
"01 de Enero, 2024",37.56 a 90.36 m2,Departamento,1 a 4 dormitorios,2 unidades disponibles,8 y 22,3 dorm.,65.50 m2,TIPO 2,"511,910",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2324-park-living-cercado-de-lima-lima-lima-eureka
"01 de Enero, 2024",37.56 a 90.36 m2,Departamento,1 a 4 dormitorios,4 unidades disponibles,"8, 9, 10, 12",2 dorm.,46.05 m2,TIPO 5,"393,975",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2324-park-living-cercado-de-lima-lima-lima-eureka
"01 de Enero, 2024",37.56 a 90.36 m2,Departamento,1 a 4 dormitorios,3 unidades disponibles,"7, 8, 11",3 dorm.,70.53 m2,TIPO 1,"551,050",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2324-park-living-cercado-de-lima-lima-lima-eureka
"01 de Enero, 2024",37.56 a 90.36 m2,Departamento,1 a 4 dormitorios,2 unidades disponibles,15 y 16,1 dorm.,37.56 m2,TIPO 5A,"338,911",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2324-park-living-cercado-de-lima-lima-lima-eureka
"01 de Enero, 2024",37.56 a 90.36 m2,Departamento,1 a 4 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2324-park-living-cercado-de-lima-lima-lima-eureka
"01 de Enero, 2024",37.56 a 90.36 m2,Departamento,1 a 4 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2324-park-living-cercado-de-lima-lima-lima-eureka
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,7 y 10,3 dorm.,73.00 m2,TIPO 10,"490,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,2 y 3,2 dorm.,68.90 m2,TIPO 1A,"470,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,70.50 m2,TIPO 3A,"480,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,9 y 11,2 dorm.,57.55 m2,TIPO 4,"385,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"2, 5, 11",1 dorm.,47.80 m2,TIPO 5,"345,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,58.25 m2,TIPO 8C,"440,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,3,2 dorm.,65.40 m2,TIPO 9C,"460,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,3,2 dorm.,53.50 m2,TIPO 2A',"385,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,5 y 11,3 dorm.,70.80 m2,TIPO 1,"460,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,5 y 11,2 dorm.,53.50 m2,TIPO 2,"375,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,8 y 10,3 dorm.,72.20 m2,TIPO 3,"470,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"4, 6, 8",3 dorm.,59.65 m2,TIPO 8,"420,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"31 de Marzo, 2025",47.80 a 143.10 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria
"30 de Septiembre, 2024",69.28 a 72.30 m2,Departamento,3 a 3 dormitorios,7 unidades disponibles,Entre 3 al 14,3 dorm.,72.30 m2,TIPO 3,"509,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2641-checor-las-dalias-cercado-de-lima-lima-lima-checor-inmobiliaria
"30 de Septiembre, 2024",69.28 a 72.30 m2,Departamento,3 a 3 dormitorios,1 unidad disponible,15,3 dorm.,69.28 m2,1503,"483,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2641-checor-las-dalias-cercado-de-lima-lima-lima-checor-inmobiliaria
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,2 y 3,2 dorm.,65.05 m2,TORRE 3-FLAT-TIPO 5,"297,908",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,5,3 dorm.,65.60 m2,TORRE 3-FLAT-TIPO 6,"296,396",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,65.05 m2,TORRE 3-FLAT-TIPO 8,"299,858",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,2 dorm.,65.05 m2,TORRE 3-1er Piso-TIPO 2,"323,208",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,3 dorm.,65.60 m2,TORRE 3-1er Piso-TIPO 12,"336,508",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,3 dorm.,65.60 m2,TORRE 3-1er Piso-TIPO 1,"336,608",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,3 dorm.,65.00 m2,TORRE 8-1er Piso-TIPO 1,"315,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,3 dorm.,65.00 m2,TORRE 8-1er Piso-TIPO 8,"315,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,16 unidades disponibles,Entre 2 al 21,3 dorm.,65.00 m2,TORRE 8-FLAT-TIPO 1,"264,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
"28 de Febrero, 2025",65.00 a 72.00 m2,Departamento,2 a 3 dormitorios,16 unidades disponibles,Entre 3 al 21,3 dorm.,72.00 m2,TORRE 8-FLAT-TIPO 2,"288,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco
