fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,divisa,precio,proyecto_link
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 25,1 dorms.,40.01 m²,Modelo CAP-202AL2602_V1,Soles,"270,711",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,23 unidades disponibles,Pisos 3 al 26,3 dorms.,65.80 m²,Modelo CAP-203AL2603_V1,Soles,"452,650",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,22 unidades disponibles,Pisos 3 al 26,2 dorms.,50.25 m²,Modelo CAP-204AL2604_V1,Soles,"354,202",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,20 unidades disponibles,Pisos 2 al 26,2 dorms.,56.24 m²,Modelo CAP-205AL2605_V1,Soles,"385,825",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,59.25 m²,Modelo CAP-206_V1,Soles,"398,658",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
30/05/2029,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 3, 4, 5",1 dorms.,43.20 m²,Modelo TIPO-1-A,Soles,"365,032",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
30/05/2029,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 3, 4, 5",1 dorms.,45.02 m²,Modelo TIPO-2-A-1,Soles,"380,411",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
30/05/2029,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 3, 4, 5",1 dorms.,46.28 m²,Modelo TIPO-3-A-1,Soles,"391,058",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
30/05/2029,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 3, 4, 5",2 dorms.,59.30 m²,Modelo TIPO-4-A,Soles,"501,074",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
30/05/2029,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 2, 3, 5",2 dorms.,53.47 m²,Modelo TIPO-5-A,Soles,"451,812",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
30/05/2029,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 3, 4, 5",1 dorms.,46.14 m²,Modelo TIPO-6-A,Soles,"389,875",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
31/03/2028,40.58 a 123.99 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,70.04 m²,Modelo X01-A,Soles,"621,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.58 a 123.99 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,99.12 m²,Modelo X02-A,Soles,"828,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.58 a 123.99 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 2, 5, 6",3 dorms.,69.56 m²,Modelo X01-B,Soles,"598,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.58 a 123.99 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 2, 3, 8",2 dorms.,54.27 m²,Modelo X02-B,Soles,"478,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.58 a 123.99 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 2 al 10,2 dorms.,57.06 m²,Modelo X03-A,Soles,"456,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.58 a 123.99 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 2 al 10,1 dorms.,40.58 m²,Modelo X04-A,Soles,"322,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/07/2028,40 a 63.36 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 22,1 dorms.,40.00 m²,Modelo X01,Soles,"354,925",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 63.36 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 22,1 dorms.,40.00 m²,Modelo X02,Soles,"354,925",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 63.36 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 22,1 dorms.,40.00 m²,Modelo X03,Soles,"353,205",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 63.36 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 6 al 22,3 dorms.,61.91 m²,Modelo X04,Soles,"514,829",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 63.36 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 5 al 21,2 dorms.,52.20 m²,Modelo X05,Soles,"427,549",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 63.36 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,63.36 m²,Modelo TIPO 1,Soles,"484,279",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/08/2028,40 a 80.35 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,50.35 m²,Modelo 1a,Soles,"391,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4053-danaus-surquillo-surquillo-lima-lima-grupo-mg
31/08/2028,40 a 80.35 m2 total,Departamentos,1 a 3 dormitorios,18 unidades disponibles,Pisos 14 al 31,2 dorms.,48.00 m²,Modelo 1b,Soles,"306,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4053-danaus-surquillo-surquillo-lima-lima-grupo-mg
31/08/2028,40 a 80.35 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,57.36 m²,Modelo 7a,Soles,"455,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4053-danaus-surquillo-surquillo-lima-lima-grupo-mg
31/08/2028,40 a 80.35 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,52.50 m²,Modelo 8a,Soles,"407,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4053-danaus-surquillo-surquillo-lima-lima-grupo-mg
31/08/2028,40 a 80.35 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 36,2 dorms.,52.85 m²,Modelo 8b,Soles,"325,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4053-danaus-surquillo-surquillo-lima-lima-grupo-mg
31/08/2028,40 a 80.35 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,1 dorms.,40.35 m²,Modelo 9a,Soles,"316,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4053-danaus-surquillo-surquillo-lima-lima-grupo-mg
31/01/2028,35.62 a 62.04 m2 total,Departamentos,1 a 2 dormitorios,12 unidades disponibles,Pisos 5 al 19,1 dorms.,48.26 m²,Modelo 1,Soles,"428,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4060-dorue-etapa-2-surquillo-lima-lima-desarrolladora
31/01/2028,35.62 a 62.04 m2 total,Departamentos,1 a 2 dormitorios,19 unidades disponibles,Pisos 2 al 20,1 dorms.,40.81 m²,Modelo 2,Soles,"347,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4060-dorue-etapa-2-surquillo-lima-lima-desarrolladora
31/01/2028,35.62 a 62.04 m2 total,Departamentos,1 a 2 dormitorios,13 unidades disponibles,Pisos 2 al 17,1 dorms.,37.45 m²,Modelo 3,Soles,"321,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4060-dorue-etapa-2-surquillo-lima-lima-desarrolladora
31/01/2028,35.62 a 62.04 m2 total,Departamentos,1 a 2 dormitorios,20 unidades disponibles,Pisos 2 al 21,1 dorms.,49.75 m²,Modelo 4,Soles,"401,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4060-dorue-etapa-2-surquillo-lima-lima-desarrolladora
31/01/2028,35.62 a 62.04 m2 total,Departamentos,1 a 2 dormitorios,13 unidades disponibles,Pisos 5 al 21,2 dorms.,50.01 m²,Modelo 5,Soles,"471,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4060-dorue-etapa-2-surquillo-lima-lima-desarrolladora
31/01/2028,35.62 a 62.04 m2 total,Departamentos,1 a 2 dormitorios,15 unidades disponibles,Pisos 2 al 18,1 dorms.,46.91 m²,Modelo 6,Soles,"408,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4060-dorue-etapa-2-surquillo-lima-lima-desarrolladora
31/12/2028,40.92 a 80.72 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,69.66 m²,Modelo 201,Soles,"496,980",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4090-marsano-2669-surquillo-lima-lima-frontera
31/12/2028,40.92 a 80.72 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 4 al 18,2 dorms.,55.59 m²,Modelo AX01,Soles,"386,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4090-marsano-2669-surquillo-lima-lima-frontera
31/12/2028,40.92 a 80.72 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 3, 4, 5",1 dorms.,53.90 m²,Modelo AX02,Soles,"381,150",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4090-marsano-2669-surquillo-lima-lima-frontera
31/12/2028,40.92 a 80.72 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 4 al 18,2 dorms.,55.95 m²,Modelo AX03,Soles,"388,080",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4090-marsano-2669-surquillo-lima-lima-frontera
31/12/2028,40.92 a 80.72 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 3 al 17,1 dorms.,46.41 m²,Modelo AX04-I,Soles,"281,160",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4090-marsano-2669-surquillo-lima-lima-frontera
31/12/2028,40.92 a 80.72 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 3 al 17,1 dorms.,44.74 m²,Modelo AX05-I,Soles,"278,190",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4090-marsano-2669-surquillo-lima-lima-frontera
30/12/2027,40.24 a 90.08 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,84.51 m²,Modelo Tipo 11,Soles,"684,980",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4102-aurora-loft21-surquillo-lima-lima-grupo-toscana
30/12/2027,40.24 a 90.08 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 9 y 12,3 dorms.,89.31 m²,Modelo Tipo 8,Soles,"720,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4102-aurora-loft21-surquillo-lima-lima-grupo-toscana
30/12/2027,40.24 a 90.08 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 16 y 18,3 dorms.,83.74 m²,Modelo Tipo 9,Soles,"670,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4102-aurora-loft21-surquillo-lima-lima-grupo-toscana
30/12/2027,40.24 a 90.08 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 16, 17, 18, 19",3 dorms.,62.74 m²,Modelo Tipo 5,Soles,"505,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4102-aurora-loft21-surquillo-lima-lima-grupo-toscana
30/12/2027,40.24 a 90.08 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 18,2 dorms.,49.43 m²,Modelo Tipo 1,Soles,"424,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4102-aurora-loft21-surquillo-lima-lima-grupo-toscana
30/12/2027,40.24 a 90.08 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 20,1 dorms.,40.24 m²,Modelo Tipo 2,Soles,"358,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4102-aurora-loft21-surquillo-lima-lima-grupo-toscana
31/12/2028,41.91 a 71.61 m2 total,Departamentos,1 a 3 dormitorios,20 unidades disponibles,Pisos 3 al 27,3 dorms.,71.61 m²,Modelo LB-I-X01,Soles,"477,151",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4143-las-begonias-surquillo-lima-lima-abril-grupo-inmobiliario
31/12/2028,41.91 a 71.61 m2 total,Departamentos,1 a 3 dormitorios,15 unidades disponibles,Pisos 2 al 27,1 dorms.,41.91 m²,Modelo LB-I-X04,Soles,"278,542",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4143-las-begonias-surquillo-lima-lima-abril-grupo-inmobiliario
31/12/2028,41.91 a 71.61 m2 total,Departamentos,1 a 3 dormitorios,25 unidades disponibles,Pisos 3 al 27,2 dorms.,62.69 m²,Modelo LB-I-X05,Soles,"428,784",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4143-las-begonias-surquillo-lima-lima-abril-grupo-inmobiliario
31/12/2028,41.91 a 71.61 m2 total,Departamentos,1 a 3 dormitorios,21 unidades disponibles,Pisos 3 al 26,2 dorms.,56.82 m²,Modelo LB-I-X06,Soles,"376,676",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4143-las-begonias-surquillo-lima-lima-abril-grupo-inmobiliario
31/12/2028,41.91 a 71.61 m2 total,Departamentos,1 a 3 dormitorios,24 unidades disponibles,Pisos 3 al 26,2 dorms.,55.33 m²,Modelo LB-I-X07,Soles,"388,715",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4143-las-begonias-surquillo-lima-lima-abril-grupo-inmobiliario
31/12/2028,41.91 a 71.61 m2 total,Departamentos,1 a 3 dormitorios,25 unidades disponibles,Pisos 2 al 26,2 dorms.,61.07 m²,Modelo LB-I-X09,Soles,"404,794",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4143-las-begonias-surquillo-lima-lima-abril-grupo-inmobiliario
30/06/2028,40 a 58.69 m2 total,Departamentos,1 a 3 dormitorios,32 unidades disponibles,Pisos 2 al 33,2 dorms.,53.32 m²,Modelo Tipo 2,Soles,"390,579",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4230-sq2-work-living-apartments-surquillo-lima-lima-hl-desarrollos-inmobiliarios
30/06/2028,40 a 58.69 m2 total,Departamentos,1 a 3 dormitorios,30 unidades disponibles,Pisos 2 al 33,2 dorms.,54.56 m²,Modelo Tipo 3,Soles,"422,895",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4230-sq2-work-living-apartments-surquillo-lima-lima-hl-desarrollos-inmobiliarios
30/06/2028,40 a 58.69 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 3 al 8,2 dorms.,52.21 m²,Modelo Tipo 4,Soles,"404,681",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4230-sq2-work-living-apartments-surquillo-lima-lima-hl-desarrollos-inmobiliarios
30/06/2028,40 a 58.69 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 3, 4, 5",2 dorms.,44.48 m²,Modelo Tipo 5,Soles,"344,619",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4230-sq2-work-living-apartments-surquillo-lima-lima-hl-desarrollos-inmobiliarios
30/06/2028,40 a 58.69 m2 total,Departamentos,1 a 3 dormitorios,30 unidades disponibles,Pisos 4 al 33,1 dorms.,40.76 m²,Modelo Tipo 1,Soles,"292,769",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4230-sq2-work-living-apartments-surquillo-lima-lima-hl-desarrollos-inmobiliarios
30/06/2028,40 a 58.69 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 4, 5, 6",1 dorms.,40.00 m²,Modelo Tipo 6,Soles,"314,496",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4230-sq2-work-living-apartments-surquillo-lima-lima-hl-desarrollos-inmobiliarios
31/01/2029,36.30 a 52.77 m2 total,Departamentos,1 a 2 dormitorios,14 unidades disponibles,Pisos 4 al 20,2 dorms.,52.77 m²,Modelo X01,Soles,"383,009",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4265-domingo-orue-915-surquillo-lima-lima-padova
31/01/2029,36.30 a 52.77 m2 total,Departamentos,1 a 2 dormitorios,10 unidades disponibles,Pisos 4 al 20,1 dorms.,36.30 m²,Modelo X03,Soles,"277,204",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4265-domingo-orue-915-surquillo-lima-lima-padova
31/01/2029,36.30 a 52.77 m2 total,Departamentos,1 a 2 dormitorios,33 unidades disponibles,Pisos 3 al 20,1 dorms.,36.31 m²,Modelo X04,Soles,"277,204",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4265-domingo-orue-915-surquillo-lima-lima-padova
31/01/2029,36.30 a 52.77 m2 total,Departamentos,1 a 2 dormitorios,16 unidades disponibles,Pisos 3 al 20,1 dorms.,36.69 m²,Modelo X09,Soles,"283,978",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4265-domingo-orue-915-surquillo-lima-lima-padova
28/02/2029,40.14 a 113.04 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 2, 5, 10, 12, 22",1 dorms.,40.14 m²,Modelo FLAT TÍPICO 1,Soles,"284,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4270-linum-surquillo-lima-lima-madrid-inmobiliaria
28/02/2029,40.14 a 113.04 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 12, 16, 20, 22",2 dorms.,55.39 m²,Modelo FLAT TÍPICO 2,Soles,"391,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4270-linum-surquillo-lima-lima-madrid-inmobiliaria
28/02/2029,40.14 a 113.04 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 10 al 23,2 dorms.,54.38 m²,Modelo FLAT TÍPICO 3,Soles,"363,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4270-linum-surquillo-lima-lima-madrid-inmobiliaria
