fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,precio,proyecto_link
"31 de Diciembre, 2024",76.20 a 80.50 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,13,3 dorm.,80.50 m2,X02 D,"584,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2263-jomy-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"31 de Diciembre, 2024",76.20 a 80.50 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,4,3 dorm.,80.50 m2,X02 C,"594,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2263-jomy-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"31 de Mayo, 2024",80.00 a 80.00 m2,Departamento,3 a 3 dormitorios,1 unidad disponible,15,3 dorm.,80.00 m2,Tipo 2,"615,729",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2298-versa-pueblo-libre-lima-lima-mw-grupo-inmobiliario
"30 de Junio, 2024",68.00 a 78.50 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,20,3 dorm.,78.50 m2,TIPO - X01 A,"550,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2410-hito-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"30 de Junio, 2024",68.00 a 78.50 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,2 y 3,3 dorm.,72.00 m2,TIPO - X02,"550,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2410-hito-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"30 de Junio, 2024",68.00 a 78.50 m2,Departamento,2 a 3 dormitorios,4 unidades disponibles,"8, 13, 19, 20",3 dorm.,76.50 m2,TIPO - X03 B,"540,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2410-hito-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"30 de Junio, 2024",68.00 a 78.50 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,69.00 m2,TIPO - X04 A,"540,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2410-hito-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"30 de Junio, 2024",68.00 a 78.50 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,20,3 dorm.,68.00 m2,TIPO - X04 C,"460,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2410-hito-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"30 de Junio, 2024",68.00 a 78.50 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,5,3 dorm.,76.50 m2,TIPO - X03 A,"560,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2410-hito-pueblo-libre-lima-lima-avenir-grupo-inmobiliario
"31 de Marzo, 2025",55.13 a 68.12 m2,Departamento,2 a 3 dormitorios,11 unidades disponibles,Entre 5 al 19,3 dorm.,63.86 m2,1,"437,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2418-simon-pueblo-libre-lima-lima-sembra-inmobiliaria
"31 de Marzo, 2025",55.13 a 68.12 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,6 y 17,3 dorm.,67.32 m2,2,"460,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2418-simon-pueblo-libre-lima-lima-sembra-inmobiliaria
"31 de Marzo, 2025",55.13 a 68.12 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,15 y 19,2 dorm.,55.13 m2,3,"377,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2418-simon-pueblo-libre-lima-lima-sembra-inmobiliaria
"31 de Marzo, 2025",72.30 a 77.10 m2,Departamento,3 a 3 dormitorios,18 unidades disponibles,Entre 2 al 24,3 dorm.,73.00 m2,X02,"455,035",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2445-bolivar-1209-pueblo-libre-lima-lima-ter-inmobiliaria
"31 de Marzo, 2025",72.30 a 77.10 m2,Departamento,3 a 3 dormitorios,18 unidades disponibles,Entre 2 al 24,3 dorm.,72.30 m2,X03,"450,837",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2445-bolivar-1209-pueblo-libre-lima-lima-ter-inmobiliaria
"31 de Marzo, 2025",72.30 a 77.10 m2,Departamento,3 a 3 dormitorios,9 unidades disponibles,Entre 10 al 24,3 dorm.,77.10 m2,X04,"476,092",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2445-bolivar-1209-pueblo-libre-lima-lima-ter-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,20,2 dorm.,59.36 m2,19-A,"386,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,20,3 dorm.,70.23 m2,23-A,"434,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,66.15 m2,11,"425,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,53.00 m2,13,"373,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,3,1 dorm.,36.71 m2,5,"256,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"2, 4, 7",2 dorm.,53.49 m2,6,"339,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"4, 6, 10",2 dorm.,53.49 m2,7,"359,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,39.39 m2,8,"281,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"3, 4, 5",2 dorm.,57.80 m2,1,"373,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,7,1 dorm.,38.20 m2,4,"273,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,8 y 10,2 dorm.,70.15 m2,3-B,"422,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,10,1 dorm.,35.06 m2,15,"250,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"14, 15, 16",2 dorm.,57.33 m2,1-A,"362,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,11,1 dorm.,37.95 m2,4-A,"271,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"12, 14, 19",2 dorm.,59.61 m2,2-C,"377,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,13 y 18,2 dorm.,69.70 m2,3-C,"412,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,13,3 dorm.,77.00 m2,21-A,"453,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,14,3 dorm.,75.86 m2,22,"491,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,17,2 dorm.,59.68 m2,19,"388,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"30 de Junio, 2025",35.06 a 77.00 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,16,3 dorm.,70.56 m2,23,"428,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria
"31 de Enero, 2025",56.26 a 124.70 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,57.19 m2,XT02,"363,519",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2506-ocean-avenue-pueblo-libre-lima-lima-servipro
"31 de Enero, 2025",56.26 a 124.70 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,14 y 15,2 dorm.,56.26 m2,X01,"391,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2506-ocean-avenue-pueblo-libre-lima-lima-servipro
"31 de Enero, 2025",56.26 a 124.70 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"12, 13, 15, 16, 17",3 dorm.,70.16 m2,X02,"487,612",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2506-ocean-avenue-pueblo-libre-lima-lima-servipro
"31 de Enero, 2025",56.26 a 124.70 m2,Departamento,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 18,2 dorm.,61.78 m2,X03,"429,371",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2506-ocean-avenue-pueblo-libre-lima-lima-servipro
"31 de Enero, 2025",56.26 a 124.70 m2,Departamento,1 a 3 dormitorios,15 unidades disponibles,Entre 2 al 18,2 dorm.,56.85 m2,X04,"395,107",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2506-ocean-avenue-pueblo-libre-lima-lima-servipro
"31 de Enero, 2025",56.26 a 124.70 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2506-ocean-avenue-pueblo-libre-lima-lima-servipro
"31 de Julio, 2025",83.50 a 95.90 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,7 y 10,3 dorm.,83.50 m2,Tipo 2,"601,750",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2555-qualis-alameda-jaime-herrera-pueblo-libre-lima-lima-qualis-inmobilia
"31 de Julio, 2025",83.50 a 95.90 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2555-qualis-alameda-jaime-herrera-pueblo-libre-lima-lima-qualis-inmobilia
"31 de Julio, 2025",83.50 a 95.90 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2555-qualis-alameda-jaime-herrera-pueblo-libre-lima-lima-qualis-inmobilia
"31 de Julio, 2025",83.50 a 95.90 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2555-qualis-alameda-jaime-herrera-pueblo-libre-lima-lima-qualis-inmobilia
"31 de Julio, 2025",83.50 a 95.90 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2555-qualis-alameda-jaime-herrera-pueblo-libre-lima-lima-qualis-inmobilia
"30 de Abril, 2024",74.00 a 74.00 m2,Departamento,3 a 3 dormitorios,2 unidades disponibles,10 y 11,3 dorm.,74.00 m2,TIPO 3,"489,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2622-park-living-pueblo-libre-lima-lima-ms-inmobiliaria
"31 de Julio, 2025",42.56 a 84.90 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"15, 16, 19",3 dorm.,76.27 m2,MODELO 1,"531,115",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2649-brasil-1396-pueblo-libre-lima-lima-icasa-inmobiliaria
"31 de Julio, 2025",42.56 a 84.90 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,8,3 dorm.,82.80 m2,MODELO 2K,"607,960",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2649-brasil-1396-pueblo-libre-lima-lima-icasa-inmobiliaria
"31 de Julio, 2025",42.56 a 84.90 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,17,2 dorm.,66.69 m2,MODELO 2L,"493,565",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2649-brasil-1396-pueblo-libre-lima-lima-icasa-inmobiliaria
"31 de Julio, 2025",42.56 a 84.90 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"3, 5, 8, 13",3 dorm.,84.90 m2,MODELO 4A,"574,919",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2649-brasil-1396-pueblo-libre-lima-lima-icasa-inmobiliaria
"31 de Julio, 2025",42.56 a 84.90 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,17 y 18,1 dorm.,42.56 m2,MODELO 4C,"305,211",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2649-brasil-1396-pueblo-libre-lima-lima-icasa-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,2 dorm.,85.21 m2,Piso 1 - X10,"542,642",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,2 dorm.,84.55 m2,Piso 1 - X11,"536,334",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,1,2 dorm.,75.27 m2,Piso 1 - X12,"507,541",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,60.88 m2,Piso 2 - X1,"446,092",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,3 dorm.,64.07 m2,Piso 2 - X9,"477,189",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,58.34 m2,Piso 2 - X10,"421,070",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,58.96 m2,Piso 2 - X11,"429,421",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,2,2 dorm.,59.78 m2,Piso 2 - X12,"429,368",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,5 unidades disponibles,"3, 4, 7, 8, 9",2 dorm.,60.88 m2,X1,"432,131",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,2 unidades disponibles,6 y 9,3 dorm.,65.64 m2,X2,"458,712",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"7, 8, 9",3 dorm.,72.71 m2,X3,"540,997",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"7, 8, 9",3 dorm.,69.55 m2,X5,"515,624",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,4 unidades disponibles,"5, 6, 7, 9",3 dorm.,69.80 m2,X6,"510,782",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,3 unidades disponibles,"6, 7, 9",3 dorm.,69.73 m2,X8,"510,081",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,4 unidades disponibles,"5, 6, 7, 8",3 dorm.,64.07 m2,X9,"460,398",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,6 unidades disponibles,Entre 3 al 9,2 dorm.,58.34 m2,X10,"417,826",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,5 unidades disponibles,"3, 4, 5, 7, 9",2 dorm.,58.96 m2,X11,"416,035",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,7 unidades disponibles,Entre 3 al 9,2 dorm.,59.78 m2,X12,"415,797",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,10,2 dorm.,60.88 m2,Piso 10 - X1,"430,136",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
"31 de Octubre, 2025",58.34 a 129.90 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,10,3 dorm.,65.64 m2,Piso 10 - X2,"456,561",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2730-emerald-pueblo-libre-2-pueblo-libre-lima-lima-fai-inmobiliaria
