fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,divisa,precio,proyecto_link
31/07/2027,38.97 a 130.52 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 5 al 13,3 dorms.,65.83 m²,Modelo Tipo X04A,Soles,"468,685",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3602-aurora-4-surquillo-lima-lima-vienna-grupo-inmobiliario
31/07/2027,38.97 a 130.52 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 4, 5, 7, 8, 9",2 dorms.,55.30 m²,Modelo Tipo X03A,Soles,"417,895",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3602-aurora-4-surquillo-lima-lima-vienna-grupo-inmobiliario
31/12/2027,40 a 84.20 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 6, 7, 17",3 dorms.,68.30 m²,Modelo P4-P18-X05,Soles,"451,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3637-torre-germania-surquillo-lima-lima-v-v-grupo-inmobiliario
31/12/2027,40 a 84.20 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 4 al 18,2 dorms.,55.90 m²,Modelo P4-P18-X11,Soles,"396,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3637-torre-germania-surquillo-lima-lima-v-v-grupo-inmobiliario
31/12/2027,40 a 84.20 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 5 al 15,1 dorms.,41.50 m²,Modelo P4-P18-X10,Soles,"291,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3637-torre-germania-surquillo-lima-lima-v-v-grupo-inmobiliario
31/12/2027,40 a 84.20 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 6, 8, 14, 16, 17",3 dorms.,65.10 m²,Modelo P4-P18-X03,Soles,"495,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3637-torre-germania-surquillo-lima-lima-v-v-grupo-inmobiliario
31/12/2027,40 a 84.20 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 19 y 20,3 dorms.,70.60 m²,Modelo P19-P20-X04,Soles,"535,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3637-torre-germania-surquillo-lima-lima-v-v-grupo-inmobiliario
31/12/2027,40 a 84.20 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 4 al 14,2 dorms.,53.50 m²,Modelo P4-P18-X07,Soles,"455,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3637-torre-germania-surquillo-lima-lima-v-v-grupo-inmobiliario
30/03/2027,28 a 68.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,1 dorms.,38.50 m²,Modelo A,Soles,"305,428",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3679-quatro-vista-tower-surquillo-lima-lima-quatro-inmobiliaria
30/03/2027,28 a 68.50 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 7 al 22,3 dorms.,68.50 m²,Modelo B,Soles,"476,104",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3679-quatro-vista-tower-surquillo-lima-lima-quatro-inmobiliaria
30/03/2027,28 a 68.50 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 2 al 12,1 dorms.,36.00 m²,Modelo C,Soles,"287,591",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3679-quatro-vista-tower-surquillo-lima-lima-quatro-inmobiliaria
30/03/2027,28 a 68.50 m2 total,Departamentos,1 a 3 dormitorios,10 unidades disponibles,Pisos 2 al 22,2 dorms.,51.00 m²,Modelo D,Soles,"374,836",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3679-quatro-vista-tower-surquillo-lima-lima-quatro-inmobiliaria
30/03/2027,28 a 68.50 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 9,2 dorms.,51.00 m²,Modelo E,Soles,"365,634",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3679-quatro-vista-tower-surquillo-lima-lima-quatro-inmobiliaria
30/03/2027,28 a 68.50 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 2, 3, 4, 5, 6",1 dorms.,28.00 m²,Modelo F,Soles,"234,491",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3679-quatro-vista-tower-surquillo-lima-lima-quatro-inmobiliaria
14/06/2027,29.62 a 140.55 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 4, 6, 11",1 dorms.,35.56 m²,Modelo TIPO 1A,Soles,"281,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3683-albamar-aura-surquillo-lima-lima-albamar-grupo-inmobiliario
14/06/2027,29.62 a 140.55 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 3 al 21,3 dorms.,70.33 m²,Modelo TIPO 2B,Soles,"449,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3683-albamar-aura-surquillo-lima-lima-albamar-grupo-inmobiliario
14/06/2027,29.62 a 140.55 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 2 al 11,2 dorms.,54.66 m²,Modelo TIPO 3C,Soles,"410,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3683-albamar-aura-surquillo-lima-lima-albamar-grupo-inmobiliario
14/06/2027,29.62 a 140.55 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 2 al 17,2 dorms.,56.70 m²,Modelo TIPO 4D,Soles,"405,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3683-albamar-aura-surquillo-lima-lima-albamar-grupo-inmobiliario
14/06/2027,29.62 a 140.55 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 12,1 dorms.,29.62 m²,Modelo TIPO 5E,Soles,"246,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3683-albamar-aura-surquillo-lima-lima-albamar-grupo-inmobiliario
14/06/2027,29.62 a 140.55 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Piso 2,2 dorms.,55.69 m²,Modelo TIPO 6F,Soles,"391,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3683-albamar-aura-surquillo-lima-lima-albamar-grupo-inmobiliario
31/07/2027,31 a 52 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,47.00 m²,Modelo 104 Único,Soles,"365,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3685-novo-4-surquillo-surquillo-lima-lima-my-home
31/07/2027,31 a 52 m2 total,Departamentos,1 a 2 dormitorios,8 unidades disponibles,Pisos 14 al 22,2 dorms.,49.00 m²,Modelo Tipo 1B,Soles,"370,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3685-novo-4-surquillo-surquillo-lima-lima-my-home
31/07/2027,31 a 52 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 2,1 dorms.,31.00 m²,Modelo Tipo 2,Soles,"255,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3685-novo-4-surquillo-surquillo-lima-lima-my-home
31/07/2027,31 a 52 m2 total,Departamentos,1 a 2 dormitorios,6 unidades disponibles,Pisos 11 al 18,2 dorms.,51.00 m²,Modelo Tipo 3 A,Soles,"385,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3685-novo-4-surquillo-surquillo-lima-lima-my-home
31/07/2027,31 a 52 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 22,2 dorms.,52.00 m²,Modelo Tipo 3 B,Soles,"380,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3685-novo-4-surquillo-surquillo-lima-lima-my-home
31/07/2027,31 a 52 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 2 al 8,2 dorms.,49.00 m²,Modelo Tipo 4 A,Soles,"375,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3685-novo-4-surquillo-surquillo-lima-lima-my-home
31/12/2027,26.16 a 113.80 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 8 al 23,2 dorms.,60.97 m²,Modelo X03-C,Soles,"489,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3692-aramburu-934-surquillo-lima-lima-galeon-constructora
31/12/2027,26.16 a 113.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 8,3 dorms.,78.58 m²,Modelo X06-8,Soles,"611,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3692-aramburu-934-surquillo-lima-lima-galeon-constructora
31/12/2027,26.16 a 113.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 9,2 dorms.,57.75 m²,Modelo X01-9,Soles,"470,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3692-aramburu-934-surquillo-lima-lima-galeon-constructora
31/12/2027,26.16 a 113.80 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 11 y 14,2 dorms.,58.05 m²,"Modelo X01-11,14",Soles,"470,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3692-aramburu-934-surquillo-lima-lima-galeon-constructora
31/12/2027,26.16 a 113.80 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 11,3 dorms.,77.94 m²,Modelo X06-11 Y 14,Soles,"609,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3692-aramburu-934-surquillo-lima-lima-galeon-constructora
31/12/2027,26.16 a 113.80 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 11, 12, 13, 14, 15",2 dorms.,58.32 m²,Modelo X12-11 AL 15,Soles,"416,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3692-aramburu-934-surquillo-lima-lima-galeon-constructora
30/11/2027,33.08 a 73.02 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 3 al 12,2 dorms.,56.76 m²,Modelo TIPO 1,Soles,"377,239",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3801-buenavista-panama-5110-surquillo-lima-lima-grupo-binda
30/11/2027,33.08 a 73.02 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,50.44 m²,Modelo TIPO 2-B,Soles,"348,780",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3801-buenavista-panama-5110-surquillo-lima-lima-grupo-binda
30/11/2027,33.08 a 73.02 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,1 dorms.,42.59 m²,Modelo TIPO 3-B,Soles,"318,297",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3801-buenavista-panama-5110-surquillo-lima-lima-grupo-binda
30/11/2027,33.08 a 73.02 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 2 al 13,3 dorms.,62.88 m²,Modelo TIPO 6,Soles,"401,442",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3801-buenavista-panama-5110-surquillo-lima-lima-grupo-binda
30/11/2027,33.08 a 73.02 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 11,2 dorms.,53.70 m²,Modelo TIPO 7,Soles,"346,404",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3801-buenavista-panama-5110-surquillo-lima-lima-grupo-binda
30/11/2027,33.08 a 73.02 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 2 al 12,2 dorms.,57.92 m²,Modelo TIPO 8,Soles,"373,627",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3801-buenavista-panama-5110-surquillo-lima-lima-grupo-binda
28/07/2028,41.14 a 66.72 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 3 al 22,1 dorms.,41.14 m²,Modelo BRO-2-X02,Soles,"224,306",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3855-bromelia-surquillo-lima-lima-abril-grupo-inmobiliario
28/07/2028,41.14 a 66.72 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 3 al 22,3 dorms.,66.72 m²,Modelo BRO-2-X03,Soles,"369,435",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3855-bromelia-surquillo-lima-lima-abril-grupo-inmobiliario
28/07/2028,41.14 a 66.72 m2 total,Departamentos,1 a 3 dormitorios,18 unidades disponibles,Pisos 3 al 22,1 dorms.,41.73 m²,Modelo BRO-2-X04,Soles,"227,683",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3855-bromelia-surquillo-lima-lima-abril-grupo-inmobiliario
28/07/2028,41.14 a 66.72 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 3 al 11,2 dorms.,47.18 m²,Modelo BRO-2-X08,Soles,"273,844",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3855-bromelia-surquillo-lima-lima-abril-grupo-inmobiliario
28/07/2028,41.14 a 66.72 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 3 al 22,3 dorms.,65.90 m²,Modelo BRO-2-X11,Soles,"358,720",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3855-bromelia-surquillo-lima-lima-abril-grupo-inmobiliario
28/07/2028,41.14 a 66.72 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 3 al 22,2 dorms.,51.73 m²,Modelo BRO-2-X13,Soles,"282,326",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3855-bromelia-surquillo-lima-lima-abril-grupo-inmobiliario
31/03/2028,40.31 a 75.03 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 4 al 21,2 dorms.,50.35 m²,Modelo X09,Soles,"302,023",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3886-villa-elenia-surquillo-lima-lima-grupo-caral
31/03/2028,40.31 a 75.03 m2 total,Departamentos,1 a 3 dormitorios,18 unidades disponibles,Pisos 2 al 20,2 dorms.,54.67 m²,Modelo X10,Soles,"298,124",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3886-villa-elenia-surquillo-lima-lima-grupo-caral
31/03/2028,40.31 a 75.03 m2 total,Departamentos,1 a 3 dormitorios,10 unidades disponibles,Pisos 2 al 13,2 dorms.,57.37 m²,Modelo X05,Soles,"339,929",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3886-villa-elenia-surquillo-lima-lima-grupo-caral
31/03/2028,40.31 a 75.03 m2 total,Departamentos,1 a 3 dormitorios,18 unidades disponibles,Pisos 2 al 21,3 dorms.,67.76 m²,Modelo X01,Soles,"368,467",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3886-villa-elenia-surquillo-lima-lima-grupo-caral
31/03/2028,40.31 a 75.03 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 2 al 13,3 dorms.,68.10 m²,Modelo X03,Soles,"404,385",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3886-villa-elenia-surquillo-lima-lima-grupo-caral
31/03/2028,40.31 a 75.03 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 2 al 16,3 dorms.,69.30 m²,Modelo X02,Soles,"386,262",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3886-villa-elenia-surquillo-lima-lima-grupo-caral
30/12/2028,40 a 81.66 m2 total,Departamentos,1 a 3 dormitorios,22 unidades disponibles,Pisos 2 al 28,2 dorms.,58.76 m²,Modelo X01,Soles,"389,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3914-open-marsano-surquillo-lima-lima-tale-inmobiliaria
30/12/2028,40 a 81.66 m2 total,Departamentos,1 a 3 dormitorios,17 unidades disponibles,Pisos 2 al 28,1 dorms.,40.95 m²,Modelo X02,Soles,"279,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3914-open-marsano-surquillo-lima-lima-tale-inmobiliaria
30/12/2028,40 a 81.66 m2 total,Departamentos,1 a 3 dormitorios,20 unidades disponibles,Pisos 2 al 28,3 dorms.,66.34 m²,Modelo X03,Soles,"427,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3914-open-marsano-surquillo-lima-lima-tale-inmobiliaria
30/12/2028,40 a 81.66 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,62.57 m²,Modelo X205,Soles,"436,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3914-open-marsano-surquillo-lima-lima-tale-inmobiliaria
30/12/2028,40 a 81.66 m2 total,Departamentos,1 a 3 dormitorios,22 unidades disponibles,Pisos 2 al 27,1 dorms.,40.00 m²,Modelo X06,Soles,"260,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3914-open-marsano-surquillo-lima-lima-tale-inmobiliaria
30/12/2028,40 a 81.66 m2 total,Departamentos,1 a 3 dormitorios,26 unidades disponibles,Pisos 2 al 27,1 dorms.,41.01 m²,Modelo X07,Soles,"268,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3914-open-marsano-surquillo-lima-lima-tale-inmobiliaria
30/04/2028,40.16 a 65.44 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 6 al 22,3 dorms.,65.44 m²,Modelo MORA-1-X01,Soles,"509,228",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3944-mora-surquillo-lima-lima-abril-grupo-inmobiliario
30/04/2028,40.16 a 65.44 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 3 al 11,1 dorms.,40.16 m²,Modelo MORA-1-X02,Soles,"403,006",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3944-mora-surquillo-lima-lima-abril-grupo-inmobiliario
30/04/2028,40.16 a 65.44 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 3 al 22,3 dorms.,62.62 m²,Modelo MORA-1-X04,Soles,"499,326",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3944-mora-surquillo-lima-lima-abril-grupo-inmobiliario
30/04/2028,40.16 a 65.44 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 4 al 22,2 dorms.,50.51 m²,Modelo MORA-1-X07,Soles,"411,674",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3944-mora-surquillo-lima-lima-abril-grupo-inmobiliario
30/04/2028,40.16 a 65.44 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 6 al 22,2 dorms.,51.97 m²,Modelo MORA-1-X05B,Soles,"416,530",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3944-mora-surquillo-lima-lima-abril-grupo-inmobiliario
30/04/2028,40.16 a 65.44 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 3, 4, 5",1 dorms.,40.86 m²,Modelo MORA-2-X01,Soles,"413,961",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3944-mora-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 104.15 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,57.10 m²,Modelo TIPO 9,Soles,"469,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3992-park-55-surquillo-lima-lima-grupo-binda
31/08/2028,40 a 104.15 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,40.20 m²,Modelo TIPO 10,Soles,"346,218",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3992-park-55-surquillo-lima-lima-grupo-binda
31/08/2028,40 a 104.15 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,40.00 m²,Modelo TIPO 11,Soles,"344,496",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3992-park-55-surquillo-lima-lima-grupo-binda
31/08/2028,40 a 104.15 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,57.85 m²,Modelo TIPO 12,Soles,"475,161",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3992-park-55-surquillo-lima-lima-grupo-binda
31/08/2028,40 a 104.15 m2 total,Departamentos,1 a 3 dormitorios,14 unidades disponibles,Pisos 4 al 22,3 dorms.,62.65 m²,Modelo TIPO 1,Soles,"443,341",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3992-park-55-surquillo-lima-lima-grupo-binda
31/08/2028,40 a 104.15 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 2 al 22,1 dorms.,40.20 m²,Modelo TIPO 2,Soles,"316,734",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3992-park-55-surquillo-lima-lima-grupo-binda
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,1 dorms.,45.50 m²,Modelo CAP-201_V1,Soles,"302,712",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,17 unidades disponibles,Pisos 2 al 26,1 dorms.,40.01 m²,Modelo CAP-202AL2602_V1,Soles,"270,711",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,24 unidades disponibles,Pisos 2 al 26,3 dorms.,65.80 m²,Modelo CAP-203AL2603_V1,Soles,"452,650",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,23 unidades disponibles,Pisos 3 al 26,2 dorms.,50.25 m²,Modelo CAP-204AL2604_V1,Soles,"354,202",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,24 unidades disponibles,Pisos 2 al 26,2 dorms.,56.24 m²,Modelo CAP-205AL2605_V1,Soles,"385,825",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/08/2028,40 a 73.63 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,59.25 m²,Modelo CAP-206_V1,Soles,"398,658",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4000-capuli-surquillo-lima-lima-abril-grupo-inmobiliario
31/10/2028,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 2 al 9,1 dorms.,43.20 m²,Modelo TIPO-1-A,Soles,"365,947",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
31/10/2028,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 2, 3, 4, 5, 6",1 dorms.,45.02 m²,Modelo TIPO-2-A-1,Soles,"381,364",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
31/10/2028,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 2, 3, 4, 5, 6",1 dorms.,46.28 m²,Modelo TIPO-3-A-1,Soles,"392,038",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
31/10/2028,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 9,2 dorms.,59.30 m²,Modelo TIPO-4-A,Soles,"502,330",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
31/10/2028,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 2 al 9,2 dorms.,53.47 m²,Modelo TIPO-5-A,Soles,"452,944",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
31/10/2028,43.20 a 84.61 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 2 al 9,1 dorms.,46.14 m²,Modelo TIPO-6-A,Soles,"390,852",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4003-edificio-nitoa-6-surquillo-lima-lima-vitain
31/03/2028,40.55 a 99.31 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,70.06 m²,Modelo X01-A,Soles,"574,990",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.55 a 99.31 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,99.31 m²,Modelo X02-A,Soles,"677,990",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.55 a 99.31 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 10,3 dorms.,69.61 m²,Modelo X01-B,Soles,"531,990",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.55 a 99.31 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 2 al 10,2 dorms.,54.26 m²,Modelo X02-B,Soles,"417,990",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.55 a 99.31 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 10,2 dorms.,57.13 m²,Modelo X03-A,Soles,"432,990",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/03/2028,40.55 a 99.31 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 10,1 dorms.,40.55 m²,Modelo X04-A,Soles,"300,470",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4033-arboria-surquillo-lima-lima-vienna-grupo-inmobiliario
31/07/2028,40 a 101.65 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 2 al 22,1 dorms.,40.00 m²,Modelo X01,Soles,"333,145",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 101.65 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 2 al 22,1 dorms.,40.00 m²,Modelo X02,Soles,"336,456",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 101.65 m2 total,Departamentos,1 a 3 dormitorios,10 unidades disponibles,Pisos 2 al 22,1 dorms.,40.00 m²,Modelo X03,Soles,"341,431",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
31/07/2028,40 a 101.65 m2 total,Departamentos,1 a 3 dormitorios,13 unidades disponibles,Pisos 3 al 22,3 dorms.,61.91 m²,Modelo X04,Soles,"492,780",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4044-tasca-surquillo-lima-lima-urbana-perú
